ID;Image;Name(Kanji);Name(Hiragana);Name(Romaji);Name(Localised);Nickname;Gender;Passive ID;Role;Game;Position;Alt Position;Element;Preferred Playstyle;First 3 Moves Learnt;Kick;Control;Technique;Pressure;Physical;Agility;Intelligence;Total Stats;Main Path;Alternate Paths
2199;#NAME?;網場 衣夜;あみば きぬよ;Kinuyo Amiba;Zahida Zahid;アバヤ;女 (Female);FW8;選手 (Player);イナズマイレブン3 世界への挑戦!! スパーク／ボンバー／ジ・オーガ;FW;MF;火 (Fire);Justice;"Dust Kick
Grenade Shot
Scorching Tackle";110;104;95;77;75;75;83;619;Offense > Shoot;"Shoot > Shoot
Offense > Offense"
2200;#NAME?;小貫 才次朗;おぬき さいじろう;Saijiro Onuki;Zowie Trope;小貫;男 (Male);MF7;選手 (Player);イナズマイレブン3 世界への挑戦!! スパーク／ボンバー／ジ・オーガ;MF;DF;風 (Wind);Counter;"Rolling Steal
Water Veil
Hurricane Arrows";90;104;105;77;75;75;93;619;Defense > Offense;"Offense > Offense
Defense > Defense"
2201;#NAME?;阿志都 大斗;あしつ だいと;Daito Ashitsu;Roland Lex;阿志都;男 (Male);FW8;選手 (Player);イナズマイレブン3 世界への挑戦!! スパーク／ボンバー／ジ・オーガ;FW;MF;風 (Wind);Tension;"Dust Kick
Northern Impact
Heaven's Time";110;104;95;77;75;75;83;619;Offense > Shoot;"Shoot > Shoot
Offense > Offense"
2202;#NAME?;衣羽 亜恵花;えば あえか;Aeka Eba;Holly Marx;エバ;女 (Female);GK6;選手 (Player);イナズマイレブン3 世界への挑戦!! スパーク／ボンバー／ジ・オーガ;GK;DF;風 (Wind);Tension;"Rolling Steal
Temporal Wall
Double Cyclone";79;86;81;88;95;101;86;616;Defense > Keep;"Keep > Keep
Defense > Defense"
2203;#NAME?;小塙 直影;こばな なおかげ;Naokage Kobana;Springer Boreham;小塙;男 (Male);FW8;選手 (Player);イナズマイレブン3 世界への挑戦!! スパーク／ボンバー／ジ・オーガ;FW;MF;風 (Wind);Rough Play;"Nutmeg
Spiral Shot
Dash Storm";110;104;95;77;75;75;83;619;Offense > Shoot;"Shoot > Shoot
Offense > Offense"
2204;#NAME?;安仁 里杏;あに りあん;Rian Ani;Kandhul Lai;あんどん;男 (Male);FW7;選手 (Player);イナズマイレブン3 世界への挑戦!! スパーク／ボンバー／ジ・オーガ;FW;DF;林 (Forest);Tension;"Will-o'-the-Wisp Shot
Asteroid Belt
Bed of Roses";104;101;91;81;78;75;90;620;Shoot > Defense;"Shoot > Shoot
Defense > Defense"
2205;#NAME?;多賀谷 鯰;たがや なまず;Namazu Tagaya;Kit Fischer;ナマズ;男 (Male);DF7;選手 (Player);イナズマイレブン3 世界への挑戦!! スパーク／ボンバー／ジ・オーガ;DF;MF;林 (Forest);Breach;"Deceptive Step
Ghost Pull
Ultra Moon";76;79;77;95;99;81;110;617;Offense > Defense;"Defense > Defense
Offense > Offense"
2206;#NAME?;永源 羽乃;えいげん うの;Uno Eigen;Becks Binder;ブック;女 (Female);FW7;選手 (Player);イナズマイレブン3 世界への挑戦!! スパーク／ボンバー／ジ・オーガ;FW;MF;林 (Forest);Counter;"Will-o'-the-Wisp Shot
Illusory Ball
Bed of Roses";104;101;91;81;78;75;90;620;Shoot > Offense;"Shoot > Shoot
Offense > Offense"
2207;#NAME?;塩釜 勇造;しおがま ゆうぞう;Yuzo Shiogama;Ralph Chasing;塩釜;男 (Male);FW8;選手 (Player);イナズマイレブン3 世界への挑戦!! スパーク／ボンバー／ジ・オーガ;FW;MF;山 (Mountain);Breach;"Deceptive Step
Gaia Break
Mole Fake";110;104;95;77;75;75;83;619;Offense > Shoot;"Shoot > Shoot
Offense > Offense"
2208;#NAME?;伊木 永太;いき えいた;Eita Iki;Phil Debonair;伊木;男 (Male);MF7;選手 (Player);イナズマイレブン3 世界への挑戦!! スパーク／ボンバー／ジ・オーガ;MF;FW;風 (Wind);Bond;"Low Drive
Whirlwind Twister
Back Tornado";90;104;105;77;75;75;93;619;Shoot > Offense;"Offense > Offense
Shoot > Shoot"
2209;#NAME?;油日 桂志郎;あぶらび けいしろう;Keishiro Aburabi;Si Sosman;らーゆ;男 (Male);GK6;選手 (Player);イナズマイレブン3 世界への挑戦!! スパーク／ボンバー／ジ・オーガ;GK;MF;火 (Fire);Tension;"Crosscut Feint
Drill Smasher
Foul Offence 3";79;86;81;88;95;101;86;616;Offense > Keep;"Keep > Keep
Offense > Offense"
2210;#NAME?;白鷺 朱純;しらさぎ あけすみ;Akesumi Shirasagi;Aaron Gossamer;白鷺;男 (Male);GK6;選手 (Player);イナズマイレブン3 世界への挑戦!! スパーク／ボンバー／ジ・オーガ;GK;MF;風 (Wind);Tension;"Crosscut Feint
Procyon Net
Aikido";79;86;81;88;95;101;86;616;Offense > Keep;"Keep > Keep
Offense > Offense"
2211;#NAME?;老尾 明宗;おいお あきむね;Akimune Oio;Pomponius Fanfair;老尾;男 (Male);MF7;選手 (Player);イナズマイレブン3 世界への挑戦!! スパーク／ボンバー／ジ・オーガ;MF;FW;林 (Forest);Justice;"Curve Shot
Afterimage
Acrobat Bomber";90;104;105;77;75;75;93;619;Shoot > Offense;"Offense > Offense
Shoot > Shoot"
2212;#NAME?;志賀海 邦花;しかうみ くにか;Kunika Shikaumi;Fanella Waftgood;邦花;女 (Female);MF7;選手 (Player);イナズマイレブン3 世界への挑戦!! スパーク／ボンバー／ジ・オーガ;MF;DF;林 (Forest);Rough Play;"Shoulder Tackle
Illusory Ball
Clone Defence";90;104;105;77;75;75;93;619;Defense > Offense;"Offense > Offense
Defense > Defense"
2213;#NAME?;恵隆 亜須帆;えりゅう あずほ;Azuho Eryu;Irina Swift;亜須帆;女 (Female);FW7;選手 (Player);イナズマイレブン3 世界への挑戦!! スパーク／ボンバー／ジ・オーガ;FW;MF;林 (Forest);Counter;"Will-o'-the-Wisp Shot
Afterimage
Security Shot";104;101;91;81;78;75;90;620;Shoot > Offense;"Shoot > Shoot
Offense > Offense"
2214;#NAME?;天久 和志朗;あまひさ かずしろう;Kazushiro Amahisa;Rick Shaw;天久;男 (Male);DF6;選手 (Player);イナズマイレブン3 世界への挑戦!! スパーク／ボンバー／ジ・オーガ;DF;MF;山 (Mountain);Counter;"Cunning Pull
Dash Accelerator
Bamboo Pattern";79;83;84;91;95;81;104;617;Defense > Offense;"Defense > Defense
Offense > Offense"
2215;#NAME?;生石 智児;おいし さとじ;Satoji Oishi;Montaine Skalin;生石;男 (Male);FW8;選手 (Player);イナズマイレブン3 世界への挑戦!! スパーク／ボンバー／ジ・オーガ;FW;MF;山 (Mountain);Bond;"Heel Flick
Gaia Break
Mole Fake";110;104;95;77;75;75;83;619;Offense > Shoot;"Shoot > Shoot
Offense > Offense"
2216;#NAME?;丹屋 使枝;にや しえ;Shie Niya;Meowlinda Purrsival;ニャア;女 (Female);DF7;選手 (Player);イナズマイレブン3 世界への挑戦!! スパーク／ボンバー／ジ・オーガ;DF;MF;山 (Mountain);Counter;"Crosscut Feint
The Wall
Mole Fake";76;79;77;95;99;81;110;617;Offense > Defense;"Defense > Defense
Offense > Offense"
2217;#NAME?;魔法 陣;まほう じん;Jin Maho;Rune Sigilsson;まほうじん;男 (Male);FW7;選手 (Player);イナズマイレブン3 世界への挑戦!! スパーク／ボンバー／ジ・オーガ;FW;MF;風 (Wind);Rough Play;"Will-o'-the-Wisp Shot
Aurora Dribble
Inazuma-1";104;101;91;81;78;75;90;620;Shoot > Offense;"Shoot > Shoot
Offense > Offense"
2218;#NAME?;識名 波門;しきな はもん;Hamon Shikina;Onslow Mastick;識名;男 (Male);FW8;選手 (Player);イナズマイレブン3 世界への挑戦!! スパーク／ボンバー／ジ・オーガ;FW;MF;火 (Fire);Justice;"Feint Dash
Grenade Shot
Dog Run";110;104;95;77;75;75;83;619;Offense > Shoot;"Shoot > Shoot
Offense > Offense"
2219;#NAME?;大笹 牧吾郎;おおささ まきごろう;Makigoro Osasa;Blowie Armstraw;ささぶえ;男 (Male);MF7;選手 (Player);イナズマイレブン3 世界への挑戦!! スパーク／ボンバー／ジ・オーガ;MF;DF;林 (Forest);Counter;"Feint Play
Deceptor Dribble
Harvest";90;104;105;77;75;75;93;619;Defense > Offense;"Offense > Offense
Defense > Defense"
2220;#NAME?;天穂 康沖;あまほ やすおき;Yasuoki Amaho;Paddy Filler;天穂;男 (Male);DF6;選手 (Player);イナズマイレブン3 世界への挑戦!! スパーク／ボンバー／ジ・オーガ;DF;MF;林 (Forest);Breach;"Feint Play
Afterimage
Shadow Stitch";79;83;84;91;95;81;104;617;Defense > Offense;"Defense > Defense
Offense > Offense"
2221;#NAME?;輪王寺 頼吾;りんのうじ らいご;Raigo Rinnoji;Avid Peddler;輪王寺;男 (Male);FW8;選手 (Player);イナズマイレブン3 世界への挑戦!! スパーク／ボンバー／ジ・オーガ;FW;MF;林 (Forest);Justice;"Nutmeg
Phantom Shot
Clone Faker";110;104;95;77;75;75;83;619;Offense > Shoot;"Shoot > Shoot
Offense > Offense"
2222;#NAME?;善峯 育次郎;よしみね いくじろう;Ikujiro Yoshimine;Woody Prince;善峯;男 (Male);DF7;選手 (Player);イナズマイレブン3 世界への挑戦!! スパーク／ボンバー／ジ・オーガ;DF;FW;風 (Wind);Rough Play;"Bounce Shot
Frozen Steal
Inazuma-1";76;79;77;95;99;81;110;617;Shoot > Defense;"Defense > Defense
Shoot > Shoot"
2223;#NAME?;甘蔗 隆住;あましょ たかすみ;Takasumi Amasho;Demerara Kane;サトウキビ;男 (Male);FW7;選手 (Player);イナズマイレブン3 世界への挑戦!! スパーク／ボンバー／ジ・オーガ;FW;MF;風 (Wind);Tension;"Bounce Shot
Whirlwind Twister
The Typhoon";104;101;91;81;78;75;90;620;Shoot > Offense;"Shoot > Shoot
Offense > Offense"
2224;#NAME?;小航 噴流;しょうこう はくる;Hakuru Shoko;Tiny Jetson;小航;男 (Male);FW7;選手 (Player);イナズマイレブン3 世界への挑戦!! スパーク／ボンバー／ジ・オーガ;FW;MF;山 (Mountain);Breach;"Will-o'-the-Wisp Shot
Super Armadillo
Kung Fu Fighting";104;101;91;81;78;75;90;620;Shoot > Offense;"Shoot > Shoot
Offense > Offense"
2225;#NAME?;珈琲 挽;こうひ ばん;Ban Kohi;Joe Java;コーヒー;男 (Male);MF7;選手 (Player);イナズマイレブン3 世界への挑戦!! スパーク／ボンバー／ジ・オーガ;MF;DF;山 (Mountain);Breach;"Curving Cut
Super Armadillo
Circus Block";90;104;105;77;75;75;93;619;Defense > Offense;"Offense > Offense
Defense > Defense"
2226;#NAME?;黒豆 煮;こくとう しょう;Sho Kokuto;Wulf Blackbean;くろまめ;男 (Male);DF7;選手 (Player);イナズマイレブン3 世界への挑戦!! スパーク／ボンバー／ジ・オーガ;DF;MF;風 (Wind);Counter;"Heel Flick
Coil Turn
Heaven's Time";76;79;77;95;99;81;110;617;Offense > Defense;"Defense > Defense
Offense > Offense"
2227;#NAME?;高力 岐一郎;こうりき ぎいちろう;Giichiro Koriki;Neville Boyle;高力;男 (Male);FW7;選手 (Player);イナズマイレブン3 世界への挑戦!! スパーク／ボンバー／ジ・オーガ;FW;MF;林 (Forest);Bond;"Bounce Shot
Afterimage
Clone Shot";104;101;91;81;78;75;90;620;Shoot > Offense;"Shoot > Shoot
Offense > Offense"
2228;#NAME?;井伊谷 茂惇;いいのや しげあつ;Shigeatsu Iinoya;Ameen Abel;いいのや;男 (Male);DF6;選手 (Player);イナズマイレブン3 世界への挑戦!! スパーク／ボンバー／ジ・オーガ;DF;MF;林 (Forest);Justice;"Shoulder Tackle
Illusory Ball
Shadow Stitch";79;83;84;91;95;81;104;617;Defense > Offense;"Defense > Defense
Offense > Offense"
2229;#NAME?;煌多 滋亜;ふぁんた じあ;Jia Fanta;Bombasta Flamboyanzi;ファン;女 (Female);FW7;選手 (Player);イナズマイレブン3 世界への挑戦!! スパーク／ボンバー／ジ・オーガ;FW;MF;火 (Fire);Tension;"Low Drive
Meteor Shower
Twin Boost";104;101;91;81;78;75;90;620;Shoot > Offense;"Shoot > Shoot
Offense > Offense"
2230;#NAME?;革包 ビアンカ;かわつつみ びあんか;Bianca Kawatsutsumi;Fada Prendi;ビアンカ;女 (Female);FW8;選手 (Player);イナズマイレブン3 世界への挑戦!! スパーク／ボンバー／ジ・オーガ;FW;MF;風 (Wind);Breach;"Dust Kick
Spinning Shot
Heaven's Time";110;104;95;77;75;75;83;619;Offense > Shoot;"Shoot > Shoot
Offense > Offense"
2231;#NAME?;垣添 涼奈;かきぞえ すずな;Suzuna Kakizoe;Bella Baker;涼奈;女 (Female);FW8;選手 (Player);イナズマイレブン3 世界への挑戦!! スパーク／ボンバー／ジ・オーガ;FW;MF;火 (Fire);Justice;"Dust Kick
Grenade Shot
Heel Drop";110;104;95;77;75;75;83;619;Offense > Shoot;"Shoot > Shoot
Offense > Offense"
2232;#NAME?;油谷 パーム;あぶらたに ぱーむ;Palm Aburatani;Olivia Palme;パーム;女 (Female);MF7;選手 (Player);イナズマイレブン3 世界への挑戦!! スパーク／ボンバー／ジ・オーガ;MF;DF;山 (Mountain);Breach;"Curving Cut
Kangaroo Kick
Circus Block";90;104;105;77;75;75;93;619;Defense > Offense;"Offense > Offense
Defense > Defense"
2233;#NAME?;風祭 颯;かざまつり そう;So Kazamatsuri;Gustav Weathervane;風祭;男 (Male);DF6;選手 (Player);イナズマイレブン3 世界への挑戦!! スパーク／ボンバー／ジ・オーガ;DF;MF;風 (Wind);Breach;"Curving Cut
Flurry Dash
Double Cyclone";79;83;84;91;95;81;104;617;Defense > Offense;"Defense > Defense
Offense > Offense"
2234;#NAME?;林藤 親貞;りんどう ちかさだ;Chikasada Rindo;Grover Noggin;林藤;男 (Male);MF4;選手 (Player);イナズマイレブン3 世界への挑戦!! スパーク／ボンバー／ジ・オーガ;MF;DF;林 (Forest);Rough Play;"Nutmeg
Ghost Pull
Clone Faker";93;101;98;81;82;75;90;620;Offense > Defense;"Offense > Offense
Defense > Defense"
2235;#NAME?;火流 将丸;かりゅう しょうま;Shoma Karyu;Blazer Firefoot;火流;男 (Male);GK6;選手 (Player);イナズマイレブン3 世界への挑戦!! スパーク／ボンバー／ジ・オーガ;GK;DF;火 (Fire);Justice;"Curving Cut
Burnout
Rolling Slide";79;86;81;88;95;101;86;616;Defense > Keep;"Keep > Keep
Defense > Defense"
2236;#NAME?;不動山 右膳;ふどうやま うぜん;Uzen Fudoyama;Adam Montayne;不動山;男 (Male);FW7;選手 (Player);イナズマイレブン3 世界への挑戦!! スパーク／ボンバー／ジ・オーガ;FW;MF;山 (Mountain);Counter;"Low Drive
Kangaroo Kick
Dirt Ball";104;101;91;81;78;75;90;620;Shoot > Offense;"Shoot > Shoot
Offense > Offense"
2237;#NAME?;闇音 香恵羅;やみね かえら;Kaera Yamine;Chauncey Slinka;闇音;女 (Female);MF4;選手 (Player);イナズマイレブン3 世界への挑戦!! スパーク／ボンバー／ジ・オーガ;MF;FW;林 (Forest);Bond;"Feint Dash
Kung Fu Header
Ultra Moon";93;101;98;81;82;75;90;620;Offense > Shoot;"Offense > Offense
Shoot > Shoot"
2238;#NAME?;雷豪 光斗;らいごう みつと;Mitsuto Raigo;Leighton Bolt;雷豪;男 (Male);DF7;選手 (Player);イナズマイレブン3 世界への挑戦!! スパーク／ボンバー／ジ・オーガ;DF;MF;風 (Wind);Breach;"Heel Flick
Coil Turn
Heaven's Time";76;79;77;95;99;81;110;617;Offense > Defense;"Defense > Defense
Offense > Offense"
2239;#NAME?;人狼 邦暁;じんろう くにあき;Kuniaki Jinro;Lucien Thrope;オオカミ;男 (Male);GK6;選手 (Player);イナズマイレブン3 世界への挑戦!! スパーク／ボンバー／ジ・オーガ;GK;DF;火 (Fire);Tension;"Rolling Steal
Power Shield
Rolling Slide";79;86;81;88;95;101;86;616;Defense > Keep;"Keep > Keep
Defense > Defense"
2240;#NAME?;堀米 乱太;ほりごめ らんた;Ranta Horigome;Lenton Gouger;ランタン;男 (Male);DF7;選手 (Player);イナズマイレブン3 世界への挑戦!! スパーク／ボンバー／ジ・オーガ;DF;MF;火 (Fire);Justice;"Deceptive Step
Photon Crash
Foul Offence 3";76;79;77;95;99;81;110;617;Offense > Defense;"Defense > Defense
Offense > Offense"
2241;#NAME?;麻美 伊衣子;まみ いいこ;Iiko Mami;Titania Khamun;マミー;女 (Female);MF7;選手 (Player);イナズマイレブン3 世界への挑戦!! スパーク／ボンバー／ジ・オーガ;MF;DF;林 (Forest);Bond;"Feint Play
Deceptor Dribble
Shadow Stitch";90;104;105;77;75;75;93;619;Defense > Offense;"Offense > Offense
Defense > Defense"
2242;#NAME?;玄間 嬢子;くろま じょうこ;Joko Kuroma;Eveline Veitch;くろまじょ;女 (Female);MF7;選手 (Player);イナズマイレブン3 世界への挑戦!! スパーク／ボンバー／ジ・オーガ;MF;DF;火 (Fire);Breach;"Shoulder Tackle
Double Touch
Shooting Star";90;104;105;77;75;75;93;619;Defense > Offense;"Offense > Offense
Defense > Defense"
2243;#NAME?;銀杯 尚央;ぎんはい ひさお;Hisao Ginhai;Eldritch Priest;銀杯;男 (Male);GK6;選手 (Player);イナズマイレブン3 世界への挑戦!! スパーク／ボンバー／ジ・オーガ;GK;DF;山 (Mountain);Justice;"Shoulder Tackle
Black Hole
Stone Prison";79;86;81;88;95;101;86;616;Defense > Keep;"Keep > Keep
Defense > Defense"
2244;#NAME?;速星 常彰;はやぼし つねあき;Tsuneaki Hayaboshi;Gene Bulge;速星;男 (Male);FW7;選手 (Player);イナズマイレブン3 世界への挑戦!! スパーク／ボンバー／ジ・オーガ;FW;MF;風 (Wind);Rough Play;"Bounce Shot
Zigzag Spark
Inazuma-1";104;101;91;81;78;75;90;620;Shoot > Offense;"Shoot > Shoot
Offense > Offense"
2245;#NAME?;隠津島 小綾;おきつしま さあや;Saaya Okitsushima;Candy Reviva;小綾;女 (Female);DF7;選手 (Player);イナズマイレブン3 世界への挑戦!! スパーク／ボンバー／ジ・オーガ;DF;MF;林 (Forest);Bond;"Deceptive Step
Asteroid Belt
Clone Faker";76;79;77;95;99;81;110;617;Offense > Defense;"Defense > Defense
Offense > Offense"
2246;#NAME?;電算 機美;でんさん はたみ;Hatami Densan;Pacey Mack;でんさんき;女 (Female);GK6;選手 (Player);イナズマイレブン3 世界への挑戦!! スパーク／ボンバー／ジ・オーガ;GK;MF;林 (Forest);Tension;"Feint Dash
Warp Space
Clone Faker";79;86;81;88;95;101;86;616;Offense > Keep;"Keep > Keep
Offense > Offense"
2247;#NAME?;知能 測;ちのう はかる;Hakaru Chino;Anil Latikal;知能;男 (Male);DF6;選手 (Player);イナズマイレブン3 世界への挑戦!! スパーク／ボンバー／ジ・オーガ;DF;FW;山 (Mountain);Bond;"Cunning Pull
Tarzan Kick
Circus Block";79;83;84;91;95;81;104;617;Defense > Shoot;"Defense > Defense
Shoot > Shoot"
2248;#NAME?;論理 的雄;ろんり まとお;Matoo Ronri;Indy Ferrante;ロンリー;男 (Male);MF7;選手 (Player);イナズマイレブン3 世界への挑戦!! スパーク／ボンバー／ジ・オーガ;MF;DF;風 (Wind);Breach;"Rolling Steal
Zigzag Spark
Double Cyclone";90;104;105;77;75;75;93;619;Defense > Offense;"Offense > Offense
Defense > Defense"
2249;#NAME?;統計 解;とうけい かい;Kai Tokei;Stan Tistischen;統計;男 (Male);FW8;選手 (Player);イナズマイレブン3 世界への挑戦!! スパーク／ボンバー／ジ・オーガ;FW;DF;林 (Forest);Breach;"Feint Play
Rolling Kick
Shadow Stitch";110;104;95;77;75;75;83;619;Defense > Shoot;"Shoot > Shoot
Defense > Defense"
2250;#NAME?;炉保手 楠美;ろぼて くすみ;Kusumi Robote;Simon Borg;ろぼてくす;男 (Male);DF7;選手 (Player);イナズマイレブン3 世界への挑戦!! スパーク／ボンバー／ジ・オーガ;DF;MF;風 (Wind);Rough Play;"Nutmeg
Land of Ice
Aikido";76;79;77;95;99;81;110;617;Offense > Defense;"Defense > Defense
Offense > Offense"
2251;#NAME?;情報 整理;じょうほう まさみち;Masamichi Joho;Clark Phylen;情報;男 (Male);FW8;選手 (Player);イナズマイレブン3 世界への挑戦!! スパーク／ボンバー／ジ・オーガ;FW;MF;林 (Forest);Tension;"Heel Flick
Dragon Crash
Clone Faker";110;104;95;77;75;75;83;619;Offense > Shoot;"Shoot > Shoot
Offense > Offense"
2252;#NAME?;由良 風護;ゆら ふうご;Fugo Yura;Gram Vineela;由良;男 (Male);MF4;選手 (Player);イナズマイレブン3 世界への挑戦!! スパーク／ボンバー／ジ・オーガ;MF;FW;林 (Forest);Bond;"Dust Kick
Kung Fu Header
Ultra Moon";93;101;98;81;82;75;90;620;Offense > Shoot;"Offense > Offense
Shoot > Shoot"
2253;#NAME?;伊香具 是;いかぐ すなお;Sunao Ikagu;Yasser Rightaway;是;男 (Male);GK7;選手 (Player);イナズマイレブン3 世界への挑戦!! スパーク／ボンバー／ジ・オーガ;GK;DF;風 (Wind);Counter;"Strong Punch
Coil Turn
Safety First";79;86;81;91;95;98;86;616;Keep > Defense;"Keep > Keep
Defense > Defense"
2254;#NAME?;沖宮 敬乃;おきみや たかの;Takano Okimiya;Adora Shivers;おきちゃん;女 (Female);MF4;選手 (Player);イナズマイレブン3 世界への挑戦!! スパーク／ボンバー／ジ・オーガ;MF;FW;風 (Wind);Justice;"Heel Flick
Cross Drive
Aikido";93;101;98;81;82;75;90;620;Offense > Shoot;"Offense > Offense
Shoot > Shoot"
2255;#NAME?;室生 由市;むろう ゆいち;Yuichi Muro;Roland Allardyce;室生;男 (Male);FW8;選手 (Player);イナズマイレブン3 世界への挑戦!! スパーク／ボンバー／ジ・オーガ;FW;MF;林 (Forest);Breach;"Deceptive Step
Rolling Kick
Clone Faker";110;104;95;77;75;75;83;619;Offense > Shoot;"Shoot > Shoot
Offense > Offense"
2256;#NAME?;志磨 奈恵美;しま なえみ;Naemi Shima;Lacy Cagney;奈恵美;女 (Female);DF7;選手 (Player);イナズマイレブン3 世界への挑戦!! スパーク／ボンバー／ジ・オーガ;DF;MF;風 (Wind);Breach;"Feint Dash
Land of Ice
Dash Storm";76;79;77;95;99;81;110;617;Offense > Defense;"Defense > Defense
Offense > Offense"
2257;#NAME?;法界 葉香奈;ほうかい はかな;Hakana Hokai;Justice Gavel;サイバン;女 (Female);DF7;選手 (Player);イナズマイレブン3 世界への挑戦!! スパーク／ボンバー／ジ・オーガ;DF;MF;林 (Forest);Rough Play;"Feint Dash
Asteroid Belt
Clone Faker";76;79;77;95;99;81;110;617;Offense > Defense;"Defense > Defense
Offense > Offense"
2258;#NAME?;白鷲 乙弥;しろわし いつや;Itsuya Shirowashi;Raleigh Greenstreet;白鷲;男 (Male);FW8;選手 (Player);イナズマイレブン3 世界への挑戦!! スパーク／ボンバー／ジ・オーガ;FW;MF;風 (Wind);Tension;"Heel Flick
Spiral Shot
Heaven's Time";110;104;95;77;75;75;83;619;Offense > Shoot;"Shoot > Shoot
Offense > Offense"
2259;#NAME?;丹羽 麻浅;にわ まあさ;Maasa Niwa;Melody Toontune;マーサ;女 (Female);DF7;選手 (Player);イナズマイレブン3 世界への挑戦!! スパーク／ボンバー／ジ・オーガ;DF;FW;林 (Forest);Counter;"Curve Shot
Quick Draw
Acrobat Bomber";76;79;77;95;99;81;110;617;Shoot > Defense;"Defense > Defense
Shoot > Shoot"
2260;#NAME?;荒垣 裂空;あらがき れっくう;Rekku Aragaki;Zip Windrush;レックウ;男 (Male);FW8;選手 (Player);イナズマイレブン3 世界への挑戦!! スパーク／ボンバー／ジ・オーガ;FW;MF;風 (Wind);Breach;"Nutmeg
Condor Dive
Aikido";110;104;95;77;75;75;83;619;Offense > Shoot;"Shoot > Shoot
Offense > Offense"
2261;#NAME?;扇森 宗厚;おおぎもり むねあつ;Muneatsu Ogimori;Buster Lungs;扇森;男 (Male);FW7;選手 (Player);イナズマイレブン3 世界への挑戦!! スパーク／ボンバー／ジ・オーガ;FW;DF;火 (Fire);Breach;"Low Drive
Super Sumo Stomp
Shine Drive";104;101;91;81;78;75;90;620;Shoot > Defense;"Shoot > Shoot
Defense > Defense"
2262;#NAME?;往馬 弥糸;いくま やいと;Yaito Ikuma;Stanza Verse;弥糸;女 (Female);MF4;選手 (Player);イナズマイレブン3 世界への挑戦!! スパーク／ボンバー／ジ・オーガ;MF;FW;山 (Mountain);Counter;"Dust Kick
Tarzan Kick
Mole Fake";93;101;98;81;82;75;90;620;Offense > Shoot;"Offense > Offense
Shoot > Shoot"
2263;#NAME?;枚聞 楽衣奈;ひららき らいな;Raina Hiraraki;Dextra Gleeson;楽衣奈;女 (Female);FW7;選手 (Player);イナズマイレブン3 世界への挑戦!! スパーク／ボンバー／ジ・オーガ;FW;DF;林 (Forest);Tension;"Curve Shot
Sigma Zone
Bed of Roses";104;101;91;81;78;75;90;620;Shoot > Defense;"Shoot > Shoot
Defense > Defense"
2264;#NAME?;黄整 凪仁;おうせい なぎひと;Nagihito Osei;Aidull Wanabi;黄整;男 (Male);FW7;選手 (Player);イナズマイレブン3 世界への挑戦!! スパーク／ボンバー／ジ・オーガ;FW;MF;林 (Forest);Rough Play;"Bounce Shot
Afterimage
Security Shot";104;101;91;81;78;75;90;620;Shoot > Offense;"Shoot > Shoot
Offense > Offense"
2265;#NAME?;紫頭 隼太;しとう はやた;Hayata Shito;Earle Humble;紫頭;男 (Male);DF6;選手 (Player);イナズマイレブン3 世界への挑戦!! スパーク／ボンバー／ジ・オーガ;DF;MF;風 (Wind);Bond;"Shoulder Tackle
Flurry Dash
Cyclone";79;83;84;91;95;81;104;617;Defense > Offense;"Defense > Defense
Offense > Offense"
2266;#NAME?;赤切 政辰;あかぎり まさたつ;Masatatsu Akagiri;Rich Fowler;赤切;男 (Male);GK7;選手 (Player);イナズマイレブン3 世界への挑戦!! スパーク／ボンバー／ジ・オーガ;GK;DF;火 (Fire);Bond;"Strong Punch
Flame Dance
Double Rocket";79;86;81;91;95;98;86;616;Keep > Defense;"Keep > Keep
Defense > Defense"
2267;#NAME?;緑曲 安也;みどりまげ やすや;Yasuya Midorimage;Rio Shoring;緑曲;男 (Male);DF6;選手 (Player);イナズマイレブン3 世界への挑戦!! スパーク／ボンバー／ジ・オーガ;DF;MF;山 (Mountain);Counter;"Cunning Pull
Super Armadillo
Circus Block";79;83;84;91;95;81;104;617;Defense > Offense;"Defense > Defense
Offense > Offense"
2268;#NAME?;桃染 月羽;ももぞめ つきは;Tsukiha Momozome;Joy Seeker;桃染;女 (Female);FW8;選手 (Player);イナズマイレブン3 世界への挑戦!! スパーク／ボンバー／ジ・オーガ;FW;MF;火 (Fire);Breach;"Nutmeg
Grenade Shot
Heel Drop";110;104;95;77;75;75;83;619;Offense > Shoot;"Shoot > Shoot
Offense > Offense"
2269;#NAME?;青剃 頼也;あおそり らいや;Raiya Aosori;Haydn Woe;青剃;男 (Male);MF7;選手 (Player);イナズマイレブン3 世界への挑戦!! スパーク／ボンバー／ジ・オーガ;MF;DF;林 (Forest);Breach;"Cunning Pull
Deceptor Dribble
Spider Web";90;104;105;77;75;75;93;619;Defense > Offense;"Offense > Offense
Defense > Defense"
2270;#NAME?;海神 永基;わたつみ えいき;Eiki Watatsumi;Levi Atherton;海神;男 (Male);DF6;選手 (Player);イナズマイレブン3 世界への挑戦!! スパーク／ボンバー／ジ・オーガ;DF;FW;風 (Wind);Breach;"Shoulder Tackle
God Knows
Snow Angel";79;83;84;91;95;81;104;617;Defense > Shoot;"Defense > Defense
Shoot > Shoot"
