ID;Image;Name(Kanji);Name(Hiragana);Name(Romaji);Name(Localised);Nickname;Gender;Passive ID;Role;Game;Position;Alt Position;Element;Preferred Playstyle;First 3 Moves Learnt;Shot AT;Focus AT;Focus DF;Scramble AT;Scramble DF;Castle Wall DF;KP;Main Path;Alternate Paths
2341;#NAME?;;;Miai Serata;Raine Walker;;女 (Female);;選手 (Player);;FW;MF;山 (Mountain);Counter;"Feint Dash
Tarzan Kick
Mole Fake";214;0;0;158;160;152;0;Offense > Shoot;"Shoot > Shoot
Offense > Offense"
2342;#NAME?;;;Hijiri Sumikura;Martha Hubbard;;女 (Female);;選手 (Player);;FW;MF;火 (Fire);Tension;"Power Shot
Meteor Shower
Steeple Shot";205;0;0;168;171;159;0;Shoot > Offense;"Shoot > Shoot
Offense > Offense"
2343;#NAME?;;;Hiyori Nishide;Bernina Nightoil;;女 (Female);;選手 (Player);;MF;DF;林 (Forest);Rough Play;"Crosscut Feint
Fake Ball
Ultra Moon";194;0;0;172;171;163;0;Offense > Defense;"Offense > Offense
Defense > Defense"
2344;#NAME?;;;So Oru;Erik Strongarm;;男 (Male);;選手 (Player);;GK;DF;風 (Wind);Bond;"Mighty Save
Blade Attack
Whirlwind";165;0;0;181;177;186;0;Keep > Defense;"Keep > Keep
Defense > Defense"
2345;#NAME?;;;Funeo Rongu;Gunnar Boatwright;;男 (Male);;選手 (Player);;MF;FW;火 (Fire);Bond;"Power Shot
Double Touch
Double Grenade";194;0;0;168;170;152;0;Shoot > Offense;"Offense > Offense
Shoot > Shoot"
2346;#NAME?;;;Do Kaizu;Sigmund Wayfinder;;男 (Male);;選手 (Player);;FW;MF;風 (Wind);Counter;"Power Shot
Zigzag Spark
Megalodon";205;0;0;168;171;159;0;Shoot > Offense;"Shoot > Shoot
Offense > Offense"
2347;#NAME?;;;Baku Fuji;Grim Jinxweaver;;男 (Male);;選手 (Player);;MF;DF;林 (Forest);Tension;"Rolling Steal
Afterimage
Spider Web";194;0;0;168;170;152;0;Defense > Offense;"Offense > Offense
Defense > Defense"
2348;#NAME?;;;Taako Izu;Tia Cruz;;女 (Female);;選手 (Player);;FW;DF;風 (Wind);Bond;"Curving Cut
God Knows
The Tower";214;0;0;158;160;152;0;Defense > Shoot;"Shoot > Shoot
Defense > Defense"
2349;#NAME?;;;Hawk Toma;Thomas Oquendo;;男 (Male);;選手 (Player);;DF;MF;林 (Forest);Tension;"Deceptive Step
Quick Draw
Matador Feint";155;0;0;209;205;194;0;Offense > Defense;"Defense > Defense
Offense > Offense"
2350;#NAME?;;;Shota Kawase;Reyes Cabedo;;男 (Male);;選手 (Player);;FW;DF;山 (Mountain);Counter;"Power Shot
Earthquake
Slingshot";205;0;0;168;171;159;0;Shoot > Defense;"Shoot > Shoot
Defense > Defense"
2351;#NAME?;;;Hisakiyo Keta;Newt Perfect;;男 (Male);;選手 (Player);;FW;MF;火 (Fire);Breach;"Power Shot
Double Touch
Double Grenade";205;0;0;168;171;159;0;Shoot > Offense;"Shoot > Shoot
Offense > Offense"
2352;#NAME?;;;Utako Opera;Carmen Aria;;女 (Female);;選手 (Player);;FW;MF;山 (Mountain);Bond;"Feint Dash
Tarzan Kick
Three-Legged Rush";214;0;0;158;160;152;0;Offense > Shoot;"Shoot > Shoot
Offense > Offense"
2353;#NAME?;;;Ruchiya Amakakeru;Dorian Lucenzo;;男 (Male);;選手 (Player);;DF;MF;山 (Mountain);Tension;"Feint Play
Kangaroo Kick
Gravestone";162;0;0;199;195;186;0;Defense > Offense;"Defense > Defense
Offense > Offense"
2354;#NAME?;;;Lex Supu;Wesley Provolone;;男 (Male);;選手 (Player);;GK;MF;火 (Fire);Bond;"Mighty Save
Double Touch
God Hand X";165;0;0;181;177;186;0;Keep > Offense;"Keep > Keep
Offense > Offense"
2355;#NAME?;;;Kyo Kairiki;Joachim Zooner;;男 (Male);;選手 (Player);;MF;DF;風 (Wind);Justice;"Shoulder Tackle
Whirlwind Twister
Perimeter Zone";194;0;0;168;170;152;0;Defense > Offense;"Offense > Offense
Defense > Defense"
2356;#NAME?;;;En Hiiru;Bjorn Villen;;男 (Male);;選手 (Player);;FW;MF;火 (Fire);Bond;"Power Shot
Meteor Shower
Utter Gutsiness Bat";205;0;0;168;171;159;0;Shoot > Offense;"Shoot > Shoot
Offense > Offense"
2357;#NAME?;;;Ken Teura;Theron Starr;;男 (Male);;選手 (Player);;FW;DF;林 (Forest);Counter;"Power Shot
Sigma Zone
Cosmic Blast";205;0;0;168;171;159;0;Shoot > Defense;"Shoot > Shoot
Defense > Defense"
2358;#NAME?;;;Ataru Kunai;Niall Kuhn;;男 (Male);;選手 (Player);;DF;MF;林 (Forest);Tension;"Shoulder Tackle
Illusory Ball
Harvest";162;0;0;199;195;186;0;Defense > Offense;"Defense > Defense
Offense > Offense"
2359;#NAME?;;;Kakeru Kaginawa;Graplen Hawk;;男 (Male);;選手 (Player);;MF;DF;風 (Wind);Justice;"Nutmeg
Frozen Steal
Heaven's Time";194;0;0;172;171;163;0;Offense > Defense;"Offense > Offense
Defense > Defense"
2360;#NAME?;;;To Makibishi;Tribulus Galtrop;;男 (Male);;選手 (Player);;DF;MF;山 (Mountain);Justice;"Curving Cut
Super Armadillo
Iron Wall";162;0;0;199;195;186;0;Defense > Offense;"Defense > Defense
Offense > Offense"
2361;#NAME?;;;Ra Hikami;Sunil Rahman;;男 (Male);;選手 (Player);;GK;MF;火 (Fire);Tension;"Crosscut Feint
Burnout
Heel Drop";165;0;0;181;174;183;0;Offense > Keep;"Keep > Keep
Offense > Offense"
2362;#NAME?;;;Kufuo Giza;Súphis Cheops;;男 (Male);;選手 (Player);;FW;MF;林 (Forest);Counter;"Power Shot
Afterimage
Acrobat Bomber";205;0;0;168;171;159;0;Shoot > Offense;"Shoot > Shoot
Offense > Offense"
2363;#NAME?;;;Kafura Giza;Khefren Chepren;;男 (Male);;選手 (Player);;FW;DF;火 (Fire);Counter;"Cunning Pull
Grenade Shot
Shooting Star";214;0;0;158;160;152;0;Defense > Shoot;"Shoot > Shoot
Defense > Defense"
2364;#NAME?;;;Menkaura Giza;Mykerinos Menkh;;男 (Male);;選手 (Player);;FW;MF;山 (Mountain);Bond;"Power Shot
Monkey Turn
Kung Fu Fighting";205;0;0;168;171;159;0;Shoot > Offense;"Shoot > Shoot
Offense > Offense"
2365;#NAME?;;;Choko Totsupu;Narcissa Plane;;女 (Female);;選手 (Player);;DF;MF;火 (Fire);Counter;"Dust Kick
Flame Dance
Dog Run";155;0;0;209;205;194;0;Offense > Defense;"Defense > Defense
Offense > Offense"
2366;#NAME?;;;Porte Fureta;Pauletta Porter;;女 (Female);;選手 (Player);;MF;FW;風 (Wind);Tension;"Nutmeg
Northern Impact
Dash Storm";194;0;0;172;171;163;0;Offense > Shoot;"Offense > Offense
Shoot > Shoot"
2367;#NAME?;;;Tulle Otoku;Hattie Couture;;女 (Female);;選手 (Player);;MF;DF;林 (Forest);Bond;"Feint Dash
Quick Draw
Matador Feint";194;0;0;172;171;163;0;Offense > Defense;"Offense > Offense
Defense > Defense"
2368;#NAME?;;;Kawai Giyaru;Urbana Street;;女 (Female);;選手 (Player);;FW;MF;山 (Mountain);Rough Play;"Power Shot
Kangaroo Kick
Kung Fu Fighting";205;0;0;168;171;159;0;Shoot > Offense;"Shoot > Shoot
Offense > Offense"
2369;#NAME?;;;Mikikiyo Sagara;Lovell Lyons;;男 (Male);;選手 (Player);;MF;FW;火 (Fire);Breach;"Power Shot
Double Touch
RC Shot";194;0;0;168;170;152;0;Shoot > Offense;"Offense > Offense
Shoot > Shoot"
2370;#NAME?;;;Shiki Ibuki;Pease Marrowfat;;男 (Male);;選手 (Player);;FW;MF;林 (Forest);Bond;"Power Shot
Afterimage
Freeze Shot";205;0;0;168;171;159;0;Shoot > Offense;"Shoot > Shoot
Offense > Offense"
2371;#NAME?;;;Hamaru Hitsujiya;Ram Horner;;男 (Male);;選手 (Player);;MF;FW;山 (Mountain);Justice;"Power Shot
Super Armadillo
Paladin Strike";194;0;0;168;170;152;0;Shoot > Offense;"Offense > Offense
Shoot > Shoot"
2372;#NAME?;;;Himoo Uokatsu;Pius Fisher;;男 (Male);;選手 (Player);;GK;DF;風 (Wind);Breach;"Curving Cut
Ice Block
The Tower";165;0;0;181;174;183;0;Defense > Keep;"Keep > Keep
Defense > Defense"
2373;#NAME?;;;Kausu Ite;Archie Rider;;男 (Male);;選手 (Player);;FW;MF;山 (Mountain);Justice;"Power Shot
Monkey Turn
Tiger Drive";205;0;0;168;171;159;0;Shoot > Offense;"Shoot > Shoot
Offense > Offense"
2374;#NAME?;;;Spica Otomeno;Virginia Goldstein;;女 (Female);;選手 (Player);;FW;MF;火 (Fire);Tension;"Deceptive Step
Grenade Shot
Heel Drop";222;0;0;164;167;159;0;Offense > Shoot;"Shoot > Shoot
Offense > Offense"
2375;#NAME?;;;Sadaru Mizugame;Norton Waters;;男 (Male);;選手 (Player);;DF;FW;山 (Mountain);Rough Play;"Cunning Pull
Gaia Break
No Escape";162;0;0;199;195;186;0;Defense > Shoot;"Defense > Defense
Shoot > Shoot"
2376;#NAME?;;;Soko Futaomote;Jen Miniver;;女 (Female);;選手 (Player);;MF;FW;林 (Forest);Breach;"Power Shot
Deceptor Dribble
Security Shot";194;0;0;168;170;152;0;Shoot > Offense;"Offense > Offense
Shoot > Shoot"
2377;#NAME?;;;Yu Kenmochi;Ernest Goodman;;男 (Male);;選手 (Player);;MF;FW;風 (Wind);Bond;"Power Shot
Flurry Dash
Inazuma-1";194;0;0;168;170;152;0;Shoot > Offense;"Offense > Offense
Shoot > Shoot"
2378;#NAME?;;;Nori Yoroimori;Galahad Chevalier;;男 (Male);;選手 (Player);;FW;DF;火 (Fire);Breach;"Shoulder Tackle
Grenade Shot
Zigzag Flame";214;0;0;158;160;152;0;Defense > Shoot;"Shoot > Shoot
Defense > Defense"
2379;#NAME?;;;Mako Meiji;Wanda Spelling;;女 (Female);;選手 (Player);;DF;MF;林 (Forest);Rough Play;"Crosscut Feint
Sigma Zone
Ultra Moon";155;0;0;209;205;194;0;Offense > Defense;"Defense > Defense
Offense > Offense"
2380;#NAME?;;;Nusuto Shiifu;Nick Pincher;;男 (Male);;選手 (Player);;DF;MF;山 (Mountain);Rough Play;"Crosscut Feint
Sumo Stomp
Mole Fake";155;0;0;209;205;194;0;Offense > Defense;"Defense > Defense
Offense > Offense"
2381;#NAME?;;;Ken Buto;Marshall Artison;;男 (Male);;選手 (Player);;MF;FW;火 (Fire);Bond;"Power Shot
Double Touch
Steeple Shot";194;0;0;168;170;152;0;Shoot > Offense;"Offense > Offense
Shoot > Shoot"
2382;#NAME?;;;Anjin Soryo;Mary Curey;;女 (Female);;選手 (Player);;GK;MF;林 (Forest);Tension;"Dust Kick
Warp Space
Ultra Moon";165;0;0;181;174;183;0;Offense > Keep;"Keep > Keep
Offense > Offense"
2383;#NAME?;;;Rikihito Reizei;Ian Bick;;男 (Male);;選手 (Player);;DF;MF;風 (Wind);Rough Play;"Feint Dash
Blade Attack
Heaven's Time";155;0;0;209;205;194;0;Offense > Defense;"Defense > Defense
Offense > Offense"
2384;#NAME?;;;Uhei Inano;Jib Spinaker;;男 (Male);;選手 (Player);;FW;MF;林 (Forest);Justice;"Nutmeg
Wrath Shot
Ultra Moon";214;0;0;158;160;152;0;Offense > Shoot;"Shoot > Shoot
Offense > Offense"
2385;#NAME?;;;Kunitaka Konomiya;Odo Riffeck;;男 (Male);;選手 (Player);;DF;MF;風 (Wind);Bond;"Deceptive Step
Coil Turn
Heaven's Time";155;0;0;209;205;194;0;Offense > Defense;"Defense > Defense
Offense > Offense"
2386;#NAME?;;;Sumioki Sosa;Fox Wiley;;男 (Male);;選手 (Player);;DF;MF;火 (Fire);Justice;"Feint Play
Lightning Bolt
Shooting Star";162;0;0;199;195;186;0;Defense > Offense;"Defense > Defense
Offense > Offense"
2387;#NAME?;;;Tsunesada Kurushima;Gladius Swinger;;男 (Male);;選手 (Player);;MF;DF;山 (Mountain);Rough Play;"Curving Cut
Monkey Turn
Circus Block";194;0;0;168;170;152;0;Defense > Offense;"Offense > Offense
Defense > Defense"
2388;#NAME?;;;Fusao Takagamo;Asif Ecks;;男 (Male);;選手 (Player);;MF;DF;林 (Forest);Breach;"Curving Cut
Deceptor Dribble
Clone Defence";194;0;0;168;170;152;0;Defense > Offense;"Offense > Offense
Defense > Defense"
2389;#NAME?;;;Mikisuke Zensui;Roy Ellway;;男 (Male);;選手 (Player);;DF;MF;火 (Fire);Counter;"Heel Flick
Ignited Steal
Foul Offence 3";155;0;0;209;205;194;0;Offense > Defense;"Defense > Defense
Offense > Offense"
2390;#NAME?;;;Rikinosuke Suma;Scott Amundsen;;男 (Male);;選手 (Player);;FW;DF;火 (Fire);Justice;"Rolling Steal
Grenade Shot
Zigzag Flame";214;0;0;158;160;152;0;Defense > Shoot;"Shoot > Shoot
Defense > Defense"
2391;#NAME?;;;Kuniharu Ukita;Mike Roscopy;;男 (Male);;選手 (Player);;FW;GK;火 (Fire);Rough Play;"Power Shot
Drill Smasher
Twin Boost";205;0;0;168;171;159;0;Shoot > Keep;"Shoot > Shoot
Keep > Keep"
2392;#NAME?;;;Tsunetoki Inaba;Gruff Dorman;;男 (Male);;選手 (Player);;FW;MF;火 (Fire);Justice;"Power Shot
Lightning Bolt
Fire Tornado";205;0;0;168;171;159;0;Shoot > Offense;"Shoot > Shoot
Offense > Offense"
2393;#NAME?;;;Sumitaro Takemizu;Snowy Bergman;;男 (Male);;選手 (Player);;FW;DF;林 (Forest);Rough Play;"Power Shot
Fake Ball
Bed of Roses";205;0;0;168;171;159;0;Shoot > Defense;"Shoot > Shoot
Defense > Defense"
2394;#NAME?;;;Fusato Nanjo;Tiger Bleriot;;男 (Male);;選手 (Player);;GK;MF;林 (Forest);Tension;"Mighty Save
Afterimage
Shot Pocket";165;0;0;181;177;186;0;Keep > Offense;"Keep > Keep
Offense > Offense"
2395;#NAME?;;;Tenki Akumi;Ugg LeMugg;;男 (Male);;選手 (Player);;FW;DF;火 (Fire);Rough Play;"Power Shot
Photon Crash
Steeple Shot";205;0;0;168;171;159;0;Shoot > Defense;"Shoot > Shoot
Defense > Defense"
2396;#NAME?;;;Doki Tekiri;Hans Popov;;男 (Male);;選手 (Player);;DF;MF;火 (Fire);Bond;"Heel Flick
Flame Dance
Scorching Tackle";155;0;0;209;205;194;0;Offense > Defense;"Defense > Defense
Offense > Offense"
2397;#NAME?;;;Oki Shuten;Norman Zeus;;男 (Male);;選手 (Player);;MF;DF;山 (Mountain);Rough Play;"Curving Cut
Bewildered
Iron Wall";194;0;0;168;170;152;0;Defense > Offense;"Offense > Offense
Defense > Defense"
2398;#NAME?;;;Gokuki Megijima;Tommo Marrow;;男 (Male);;選手 (Player);;DF;MF;風 (Wind);Tension;"Crosscut Feint
Coil Turn
Heaven's Time";155;0;0;209;205;194;0;Offense > Defense;"Defense > Defense
Offense > Offense"
2399;#NAME?;;;Joki Ura;Lyle Covet;;男 (Male);;選手 (Player);;FW;DF;火 (Fire);Breach;"Power Shot
Ignited Steal
Hellfire";205;0;0;168;171;159;0;Shoot > Defense;"Shoot > Shoot
Defense > Defense"
2400;#NAME?;;;Hajime Efu;Graham Dupree;;男 (Male);;選手 (Player);;GK;MF;火 (Fire);Justice;"Mighty Save
Lightning Bolt
Blazing Knuckle";165;0;0;181;177;186;0;Keep > Offense;"Keep > Keep
Offense > Offense"
2401;#NAME?;;;Kurosu Moto;Dirk Byker;;男 (Male);;選手 (Player);;DF;MF;風 (Wind);Breach;"Cunning Pull
Water Veil
Double Cyclone";162;0;0;199;195;186;0;Defense > Offense;"Defense > Defense
Offense > Offense"
2402;#NAME?;;;Taehisa Soha;Charles LeMans;;男 (Male);;選手 (Player);;MF;FW;風 (Wind);Rough Play;"Deceptive Step
Northern Impact
Heaven's Time";194;0;0;172;171;163;0;Offense > Shoot;"Offense > Offense
Shoot > Shoot"
2403;#NAME?;;;Rarii Yamatake;Walter Carr;;男 (Male);;選手 (Player);;MF;DF;山 (Mountain);Breach;"Heel Flick
Sumo Stomp
Mole Fake";194;0;0;172;171;163;0;Offense > Defense;"Offense > Offense
Defense > Defense"
2404;#NAME?;;;Iku Choba;Buzz Scrambler;;男 (Male);;選手 (Player);;FW;MF;林 (Forest);Bond;"Heel Flick
Dragon Crash
Matador Feint";214;0;0;158;160;152;0;Offense > Shoot;"Shoot > Shoot
Offense > Offense"
2405;#NAME?;;;Aru Torai;Nifty Throttler;;男 (Male);;選手 (Player);;FW;MF;林 (Forest);Justice;"Power Shot
Deceptor Dribble
Dark Tornado";205;0;0;168;171;159;0;Shoot > Offense;"Shoot > Shoot
Offense > Offense"
2406;#NAME?;;;Dino Maldini;Dino Zolletta;;男 (Male);;選手 (Player);;FW;MF;風 (Wind);Tension;"Power Shot
Astro Break
Double Touch";214;0;0;158;160;152;0;Shoot > Shoot;"Shoot > Shoot
Shoot > Offense"
2407;#NAME?;;;Kappa Kamezaki;Karl Kappa;;男 (Male);;選手 (Player);;GK;FW;風 (Wind);Tension;"Power Shot
Procyon Net
Inazuma Drop";173;0;0;189;181;190;0;Shoot > Keep;"Keep > Keep
Shoot > Shoot"
2409;#NAME?;;;Hajime Yamafuda;Decker Pile;;男 (Male);;選手 (Player);;GK;MF;風 (Wind);Breach;"Strong Punch
Flurry Dash
Needle Hammer";165;0;0;181;177;186;0;Keep > Offense;"Keep > Keep
Offense > Offense"
2410;#NAME?;;;Shu Sutefuda;Chucky Cardaway;;男 (Male);;選手 (Player);;FW;MF;火 (Fire);Rough Play;"Will-o'-the-Wisp Shot
Double Touch
Utter Gutsiness Bat";205;0;0;168;171;159;0;Shoot > Offense;"Shoot > Shoot
Offense > Offense"
2411;#NAME?;;;Nekketsu Zokuseiga;Bernie Ellement;;男 (Male);;選手 (Player);;FW;DF;火 (Fire);Tension;"Will-o'-the-Wisp Shot
Photon Crash
Fire Tornado";205;0;0;168;171;159;0;Shoot > Defense;"Shoot > Shoot
Defense > Defense"
2412;#NAME?;;;Tokushu Zokuseiga;Woody Ellement;;男 (Male);;選手 (Player);;DF;MF;林 (Forest);Rough Play;"Curving Cut
Illusory Ball
Clone Defence";162;0;0;199;195;186;0;Defense > Offense;"Defense > Defense
Offense > Offense"
2413;#NAME?;;;Shippu Zokuseiga;Gail Ellement;;男 (Male);;選手 (Player);;DF;MF;風 (Wind);Counter;"Shoulder Tackle
Zigzag Spark
Whirlwind Force";162;0;0;199;195;186;0;Defense > Offense;"Defense > Defense
Offense > Offense"
2414;#NAME?;;;Soshiki Zokuseiga;Clay Ellement;;男 (Male);;選手 (Player);;MF;DF;山 (Mountain);Justice;"Curving Cut
Bewildered
Stone Prison";194;0;0;168;170;152;0;Defense > Offense;"Offense > Offense
Defense > Defense"
2415;#NAME?;;;Inochi Hansoku;Neville Goodenough;;男 (Male);;選手 (Player);;MF;FW;山 (Mountain);Tension;"Bounce Shot
Monkey Turn
Kung Fu Fighting";194;0;0;168;170;152;0;Shoot > Offense;"Offense > Offense
Shoot > Shoot"
2416;#NAME?;;;Kadohiko Kirabikari;Lucien Rarey;;男 (Male);;選手 (Player);;MF;FW;風 (Wind);Bond;"Power Shot
Water Veil
Eternal Blizzard";194;0;0;168;170;152;0;Shoot > Offense;"Offense > Offense
Shoot > Shoot"
2417;#NAME?;;;Seita Kasaneawa;Stackem Skyhigh;;男 (Male);;選手 (Player);;FW;MF;火 (Fire);Breach;"Low Drive
Lightning Bolt
Twin Boost";205;0;0;168;171;159;0;Shoot > Offense;"Shoot > Shoot
Offense > Offense"
2418;#NAME?;;;Ottona Gai;Anfaira D'vantage;;男 (Male);;選手 (Player);;MF;DF;火 (Fire);Tension;"Shoulder Tackle
Double Touch
Volcano Cut";194;0;0;168;170;152;0;Defense > Offense;"Offense > Offense
Defense > Defense"
2419;#NAME?;;;Chairman Ｉ;Walken Ruhlbuch;;男 (Male);;選手 (Player);;GK;DF;山 (Mountain);Rough Play;"Mighty Save
Earthquake
God Hand";165;0;0;181;177;186;0;Keep > Defense;"Keep > Keep
Defense > Defense"
2424;#NAME?;;;Maasa Sudo;Maasa Sudou;;女 (Female);;選手 (Player);;MF;DF;風 (Wind);Bond;"Rolling Steal
Whirlwind Twister
Snow Angel";201;0;0;175;178;159;0;Defense > Offense;"Offense > Offense
Defense > Defense"
2426;#NAME?;;;Yurina Kumai;Yurina Kumai;;女 (Female);;選手 (Player);;FW;MF;風 (Wind);Bond;"Dust Kick
Spiral Shot
Dash Storm";222;0;0;164;167;159;0;Offense > Shoot;"Shoot > Shoot
Offense > Offense"
2427;#NAME?;;;Miyabi Natsuyaki;Miyabi Natsuyaki;;女 (Female);;選手 (Player);;FW;MF;火 (Fire);Bond;"Bounce Shot
Double Touch
Shine Drive";222;0;0;164;167;159;0;Shoot > Offense;"Shoot > Shoot
Offense > Offense"
2432;#NAME?;;;Tenma Matsukaze;Arion Sherwind;;男 (Male);;選手 (Player);;MF;FW;風 (Wind);Bond;"Heel Flick
Easy Breezy
Arch Pegasus";215;0;0;189;192;173;0;Offense > Offense;"Shoot > Defense
Shoot > Shoot"
2433;#NAME?;;;Kyosuke Tsurugi;Victor Blade;;男 (Male);;選手 (Player);;FW;MF;火 (Fire);Rough Play;"Power Shot
Doomsword Slash
Lancelot";236;0;0;178;181;173;0;Shoot > Shoot;"Shoot > Shoot
Offense > Defense"
2434;#NAME?;;;Takuto Shindo;Riccardo Di Rigo;;男 (Male);;選手 (Player);;MF;DF;林 (Forest);Justice;"Heel Flick
Fortissimo
Maestro";216;0;0;192;191;183;0;Offense > Shoot;"Offense > Shoot
Defense > Defense"
2435;#NAME?;;;Shinsuke Nishizono;Jean-Pierre Lapin;;男 (Male);;選手 (Player);;GK;DF;山 (Mountain);Tension;"Power Catch
Jumping Whack
Atlas";187;0;0;202;195;203;0;Keep > Keep;"Keep > Shoot
Defense > Defense"
2436;#NAME?;;;Ranmaru Kirino;Gabriel Garcia;;男 (Male);;選手 (Player);;DF;MF;林 (Forest);Bond;"Cunning Pull
Mystifying Mist
Brynhildr";184;0;0;219;216;207;0;Defense > Defense;"Defense > Offense
Shoot > Defense"
2437;#NAME?;;;Taichi Sangoku;Samguk Han;;男 (Male);;選手 (Player);;GK;MF;火 (Fire);Bond;"Strong Punch
Combustion Catch
Fingers of Gaia";180;0;0;195;188;197;0;Keep > Keep;"Keep > Keep
Offense > Defense"
2438;#NAME?;;;Goichi Kurumada;Subaru Honda;;男 (Male);;選手 (Player);;DF;FW;火 (Fire);Tension;"Cunning Pull
Runaway Train
Warhead";162;0;0;216;212;200;0;Defense > Defense;"Defense > Shoot
Shoot > Shoot"
2439;#NAME?;;;Daichi Amagi;Wanli Changcheng;;男 (Male);;選手 (Player);;DF;MF;山 (Mountain);Tension;"Curving Cut
Great Wall
Wall of Atlantis";176;0;0;212;208;200;0;Defense > Defense;"Defense > Defense
Shoot > Defense"
2440;#NAME?;;;Kaiji Hamano;Adé Kébé;;男 (Male);;選手 (Player);;MF;DF;風 (Wind);Bond;"Feint Dash
Log Roll
Whirlpool";208;0;0;185;185;176;0;Offense > Offense;"Defense > Shoot
Defense > Defense"
2441;#NAME?;;;Tsurumasa Hayami;Eugene Peabody;;男 (Male);;選手 (Player);;MF;DF;風 (Wind);Breach;"Nutmeg
Dragster
Wind God's Dance";208;0;0;185;185;176;0;Offense > Offense;"Defense > Offense
Defense > Defense"
2442;#NAME?;;;Norihito Kurama;Michael Ballzack;;男 (Male);;選手 (Player);;FW;MF;山 (Mountain);Breach;"Power Shot
Sidewinder
Boomerang Bluff";222;0;0;164;167;159;0;Shoot > Shoot;"Offense > Shoot
Offense > Defense"
2443;#NAME?;;;Atsushi Minamisawa;Doug McArthur;;男 (Male);;選手 (Player);;FW;MF;風 (Wind);Justice;"Power Shot
Sonic Shot
Blast Mine";222;0;0;164;167;159;0;Shoot > Shoot;"Shoot > Shoot
Offense > Defense"
2444;#NAME?;;;Masaki Kariya;Aitor Cazador;;男 (Male);;選手 (Player);;DF;MF;林 (Forest);Tension;"Cunning Pull
Hunter's Net
Sweet Mask Mode";176;0;0;212;208;200;0;Defense > Defense;"Offense > Defense
Offense > Defense"
2446;#NAME?;;;Ryoma Nishiki;Ryoma Nishiki;;男 (Male);;選手 (Player);;MF;FW;山 (Mountain);Tension;"Feint Dash
Katana Kick
Musashi";209;0;0;182;184;166;0;Offense > Shoot;"Offense > Offense
Shoot > Shoot"
2447;#NAME?;;;Hikaru Kageyama;Lucian Dark;;男 (Male);;選手 (Player);;FW;MF;林 (Forest);Bond;"Power Shot
Emperor Penguin 7
Dark Energy Star";229;0;0;172;174;166;0;Shoot > Shoot;"Shoot > Offense
Shoot > Offense"
2448;#NAME?;;;Tatsuya Mizumori;Lars Dijkstra;;男 (Male);;選手 (Player);;MF;DF;風 (Wind);Bond;"Nutmeg
Hyper-Swiper
Frosticle";201;0;0;178;177;169;0;Offense > Defense;"Offense > Offense
Defense > Defense"
2449;#NAME?;;;Motonari Kosaka;Sven Johansson;;男 (Male);;選手 (Player);;DF;MF;火 (Fire);Bond;"Feint Play
Heart Beat
Pincer Pinch";169;0;0;206;202;194;0;Defense > Offense;"Defense > Defense
Offense > Offense"
2450;#NAME?;;;Mamoru Endo;Mark Evans;;男 (Male);;監督 (Manager);;GK;FW;山 (Mountain);Justice;"Power Catch
God Hand
God Hand V";187;0;0;202;195;203;0;Keep > Keep;"Shoot > Keep
Shoot > Shoot"
2451;#NAME?;;;Haruna Otonashi;Celia Hills;;女 (Female);;選手 (Player);;MF;DF;風 (Wind);Justice;"Feint Dash
Illusory Ball
Spinning Cut";194;0;0;172;171;163;0;Offense > Offense;"Offense > Shoot
Defense > Defense"
2452;#NAME?;;;Aoi Sorano;Skie Blue;;女 (Female);;マネージャー (Coordinator);;GK;MF;林 (Forest);Tension;"Combustion Catch
Flower Power
Capable Hands";180;0;0;195;188;197;0;Keep > Keep;"Keep > Keep
Offense > Offense"
2453;#NAME?;;;Akane Yamana;Rosie Redd;;女 (Female);;マネージャー (Coordinator);;MF;DF;風 (Wind);Bond;"Rolling Steal
Spin Out
Ozone Flayer";209;0;0;182;184;166;0;Defense > Offense;"Offense > Offense
Defense > Defense"
2454;#NAME?;;;Midori Seto;Jade Greene;;女 (Female);;マネージャー (Coordinator);;FW;MF;火 (Fire);Breach;"Crosscut Feint
Bouncing Bomb
Swallow Counter";229;0;0;172;174;166;0;Offense > Shoot;"Shoot > Shoot
Offense > Offense"
2455;#NAME?;;;Tamotsu Abuyama;Montaña Tábano;;男 (Male);;選手 (Player);;GK;MF;風 (Wind);Counter;"Feint Dash
Anchors Aweigh
Frosticle";165;0;0;181;174;183;0;Offense > Keep;"Keep > Keep
Offense > Offense"
2456;#NAME?;;;Satoru Sakisaka;Tom Gato;;男 (Male);;選手 (Player);;DF;MF;林 (Forest);Tension;"Feint Play
Transporter Device
Hunter's Net";169;0;0;206;202;194;0;Defense > Offense;"Defense > Defense
Offense > Offense"
2457;#NAME?;;;Hisashi Morisugi;Joaquín Coronado;;男 (Male);;選手 (Player);;DF;MF;火 (Fire);Rough Play;"Heel Flick
Fire Drill
Bungee Ball Burst";155;0;0;209;205;194;0;Offense > Defense;"Defense > Defense
Offense > Offense"
2458;#NAME?;;;Gamon Momoyama;Conant Ó Briain;;男 (Male);;選手 (Player);;DF;MF;林 (Forest);Tension;"Curving Cut
Hey Presto
Hunter's Net";169;0;0;206;202;194;0;Defense > Offense;"Defense > Defense
Offense > Offense"
