ID;Image;Name(Kanji);Name(Hiragana);Name(Romaji);Name(Localised);Nickname;Gender;Passive ID;Role;Game;Position;Alt Position;Element;Preferred Playstyle;First 3 Moves Learnt;Kick;Control;Technique;Pressure;Physical;Agility;Intelligence;Total Stats;Main Path;Alternate Paths
2302;https://dxi4wb638ujep.cloudfront.net/1/k/b/s/bsum9ol56mu.png;富貴 礼一郎;ふき れいいちろう;Reiichiro Fuki;Reese Fryer;富貴;男 (Male);DF7;選手 (Player);イナズマイレブン3 世界への挑戦!! スパーク／ボンバー／ジ・オーガ;DF;FW;林 (Forest);Tension;"Power Shot
Sigma Zone
Dark Tornado";76;79;77;95;99;81;110;617;Shoot > Defense;"Defense > Defense
Shoot > Shoot"
2303;https://dxi4wb638ujep.cloudfront.net/1/k/7/9/793tu1-xpgk.png;岩成 意景;いわなり おきかげ;Okikage Iwanari;Ben Feuer;岩成;男 (Male);MF7;選手 (Player);イナズマイレブン3 世界への挑戦!! スパーク／ボンバー／ジ・オーガ;MF;DF;火 (Fire);Justice;"Cunning Pull
Double Touch
Racing Flame";90;104;105;77;75;75;93;619;Defense > Offense;"Offense > Offense
Defense > Defense"
2304;https://dxi4wb638ujep.cloudfront.net/1/k/k/v/kvgydkyli1m.png;白峰 虎一郎;しらみね こいちろう;Koichiro Shiramine;Edison Ford;白峰;男 (Male);MF7;選手 (Player);イナズマイレブン3 世界への挑戦!! スパーク／ボンバー／ジ・オーガ;MF;DF;火 (Fire);Breach;"Curving Cut
Meteor Shower
Volcano Cut";90;104;105;77;75;75;93;619;Defense > Offense;"Offense > Offense
Defense > Defense"
2305;https://dxi4wb638ujep.cloudfront.net/1/k/i/0/i0buttknnzm.png;石津 宗雅;いしづ そうが;Soga Ishizu;Eva Chatton;石津;女 (Female);FW7;選手 (Player);イナズマイレブン3 世界への挑戦!! スパーク／ボンバー／ジ・オーガ;FW;MF;風 (Wind);Tension;"Power Shot
Aurora Dribble
Whirlwind Drop";104;101;91;81;78;75;90;620;Shoot > Offense;"Shoot > Shoot
Offense > Offense"
2306;https://dxi4wb638ujep.cloudfront.net/1/k/5/c/5cwpassdkak.png;唐崎 桐市;からさき とういち;Toichi Karasaki;Pezi Miste;唐崎;男 (Male);DF7;選手 (Player);イナズマイレブン3 世界への挑戦!! スパーク／ボンバー／ジ・オーガ;DF;MF;林 (Forest);Justice;"Nutmeg
Ghost Pull
Matador Feint";76;79;77;95;99;81;110;617;Offense > Defense;"Defense > Defense
Offense > Offense"
2307;https://dxi4wb638ujep.cloudfront.net/1/k/z/z/zzt6txzv_gu.png;志和 信沖;しわ のぶおき;Nobuoki Shiwa;Preston Creasefree;志和;男 (Male);MF7;選手 (Player);イナズマイレブン3 世界への挑戦!! スパーク／ボンバー／ジ・オーガ;MF;DF;火 (Fire);Counter;"Curving Cut
Double Touch
Shooting Star";90;104;105;77;75;75;93;619;Defense > Offense;"Offense > Offense
Defense > Defense"
2308;https://dxi4wb638ujep.cloudfront.net/1/k/o/b/obib-o_vst8.png;安宅 樹希;あたぎ きき;Kiki Atagi;Anna Mite;キキ;女 (Female);DF7;選手 (Player);イナズマイレブン3 世界への挑戦!! スパーク／ボンバー／ジ・オーガ;DF;MF;風 (Wind);Rough Play;"Heel Flick
Frozen Steal
Dash Storm";76;79;77;95;99;81;110;617;Offense > Defense;"Defense > Defense
Offense > Offense"
2309;https://dxi4wb638ujep.cloudfront.net/1/k/c/x/cxddpd8n1su.png;那谷 元起;なたに もとおき;Motooki Natani;Bear Zurka;那谷;男 (Male);GK7;選手 (Player);イナズマイレブン3 世界への挑戦!! スパーク／ボンバー／ジ・オーガ;GK;FW;林 (Forest);Tension;"Power Catch
Wrath Shot
Shot Pocket";79;86;81;91;95;98;86;616;Keep > Shoot;"Keep > Keep
Shoot > Shoot"
2310;https://dxi4wb638ujep.cloudfront.net/1/k/t/z/tzsii8a3yf8.png;大覚 夜市;だいかく よいち;Yoichi Daikaku;Pasha Lomo;大覚;男 (Male);FW7;選手 (Player);イナズマイレブン3 世界への挑戦!! スパーク／ボンバー／ジ・オーガ;FW;MF;風 (Wind);Rough Play;"Power Shot
Water Veil
Space Penguin";104;101;91;81;78;75;90;620;Shoot > Offense;"Shoot > Shoot
Offense > Offense"
2311;https://dxi4wb638ujep.cloudfront.net/1/k/d/x/dx3v49t-5zc.png;十河 法一郎;そごう ほういちろう;Hoichiro Sogo;Lennon Trousers;十河;男 (Male);FW7;選手 (Player);イナズマイレブン3 世界への挑戦!! スパーク／ボンバー／ジ・オーガ;FW;MF;山 (Mountain);Rough Play;"Power Shot
Super Armadillo
Dirt Ball";104;101;91;81;78;75;90;620;Shoot > Offense;"Shoot > Shoot
Offense > Offense"
2312;https://dxi4wb638ujep.cloudfront.net/1/k/y/z/yzgovc1eua0.png;石作 秋兼;いしつくり あきかね;Akikane Ishitsukuri;Drysden Waller;石作;男 (Male);MF7;選手 (Player);イナズマイレブン3 世界への挑戦!! スパーク／ボンバー／ジ・オーガ;MF;DF;風 (Wind);Tension;"Cunning Pull
Whirlwind Twister
Cyclone";90;104;105;77;75;75;93;619;Defense > Offense;"Offense > Offense
Defense > Defense"
2313;https://dxi4wb638ujep.cloudfront.net/1/k/s/2/s2l7gfamhge.png;鳩目 金太;はとめ きんた;Kinta Hatome;Zipp Fastener;ハトメ;男 (Male);FW7;選手 (Player);イナズマイレブン3 世界への挑戦!! スパーク／ボンバー／ジ・オーガ;FW;MF;林 (Forest);Breach;"Power Shot
Illusory Ball
Bed of Roses";104;101;91;81;78;75;90;620;Shoot > Offense;"Shoot > Shoot
Offense > Offense"
2314;https://dxi4wb638ujep.cloudfront.net/1/k/j/e/jeuargm2mts.png;川勾 才斗;かわわ さいと;Saito Kawawa;Brook Dredger;川勾;男 (Male);MF7;選手 (Player);イナズマイレブン3 世界への挑戦!! スパーク／ボンバー／ジ・オーガ;MF;DF;山 (Mountain);Rough Play;"Rolling Steal
Monkey Turn
Iron Wall";90;104;105;77;75;75;93;619;Defense > Offense;"Offense > Offense
Defense > Defense"
2315;https://dxi4wb638ujep.cloudfront.net/1/k/h/_/h_tgf50ajvs.png;下間 開作;しもま かいさく;Kaisaku Shimoma;Luke Nohans;下間;男 (Male);MF4;選手 (Player);イナズマイレブン3 世界への挑戦!! スパーク／ボンバー／ジ・オーガ;MF;DF;林 (Forest);Justice;"Crosscut Feint
Killer Slide
Matador Feint";93;101;98;81;82;75;90;620;Offense > Defense;"Offense > Offense
Defense > Defense"
2316;https://dxi4wb638ujep.cloudfront.net/1/k/q/x/qxinogsgkme.png;出石 泰児;いでいし たいじ;Taiji Ideishi;BA Branssen;出石;男 (Male);MF7;選手 (Player);イナズマイレブン3 世界への挑戦!! スパーク／ボンバー／ジ・オーガ;MF;DF;火 (Fire);Counter;"Cunning Pull
Meteor Shower
Racing Flame";90;104;105;77;75;75;93;619;Defense > Offense;"Offense > Offense
Defense > Defense"
2317;https://dxi4wb638ujep.cloudfront.net/1/k/w/4/w4bs7bnorg0.png;岸城 直貞;きしき なおさだ;Naosada Kishiki;Fabrice Soffner;岸城;男 (Male);FW8;選手 (Player);イナズマイレブン3 世界への挑戦!! スパーク／ボンバー／ジ・オーガ;FW;MF;火 (Fire);Tension;"Dust Kick
Grenade Shot
Scorching Tackle";110;104;95;77;75;75;83;619;Offense > Shoot;"Shoot > Shoot
Offense > Offense"
2318;https://dxi4wb638ujep.cloudfront.net/1/k/b/q/bqwzwkbs81c.png;助松 早呉郎;すけまつ はやごろう;Hayagoro Sukematsu;Virgil Milliner;助松;男 (Male);MF7;選手 (Player);イナズマイレブン3 世界への挑戦!! スパーク／ボンバー／ジ・オーガ;MF;DF;火 (Fire);Counter;"Shoulder Tackle
Lightning Bolt
Volcano Cut";90;104;105;77;75;75;93;619;Defense > Offense;"Offense > Offense
Defense > Defense"
2319;https://dxi4wb638ujep.cloudfront.net/1/k/1/6/16prnpcwbk0.png;長束 牧人;なつか まきと;Makito Natsuka;Nishan Naudle;長束;男 (Male);FW7;選手 (Player);イナズマイレブン3 世界への挑戦!! スパーク／ボンバー／ジ・オーガ;FW;MF;山 (Mountain);Tension;"Power Shot
Kangaroo Kick
Kung Fu Fighting";104;101;91;81;78;75;90;620;Shoot > Offense;"Shoot > Shoot
Offense > Offense"
2320;https://dxi4wb638ujep.cloudfront.net/1/k/e/s/es-kkwkk25c.png;伊曽 康基;いそ やすき;Yasuki Iso;Chandler Spillane;伊曽;男 (Male);MF4;選手 (Player);イナズマイレブン3 世界への挑戦!! スパーク／ボンバー／ジ・オーガ;MF;DF;山 (Mountain);Tension;"Deceptive Step
Gravitation
Mole Fake";93;101;98;81;82;75;90;620;Offense > Defense;"Offense > Offense
Defense > Defense"
2321;https://dxi4wb638ujep.cloudfront.net/1/k/4/s/4sobptxa3qs.png;吉備津 頼児;きびつ らいじ;Raiji Kibitsu;Monarch Rome;吉備津;男 (Male);DF7;選手 (Player);イナズマイレブン3 世界への挑戦!! スパーク／ボンバー／ジ・オーガ;DF;MF;風 (Wind);Tension;"Crosscut Feint
Frozen Steal
Heaven's Time";76;79;77;95;99;81;110;617;Offense > Defense;"Defense > Defense
Offense > Offense"
2322;https://dxi4wb638ujep.cloudfront.net/1/k/j/e/jez6esx6aze.png;孫 斗雲;そん とううん;Toun Son;Sonny Wukong;さるくん;男 (Male);FW7;選手 (Player);イナズマイレブン3 世界への挑戦!! スパーク／ボンバー／ジ・オーガ;FW;MF;火 (Fire);Justice;"Power Shot
Double Touch
Double Grenade";104;101;91;81;78;75;90;620;Shoot > Offense;"Shoot > Shoot
Offense > Offense"
2323;https://dxi4wb638ujep.cloudfront.net/1/k/p/r/pr6pxxeyv50.png;猪八 戒;いのはち かい;Kai Inohachi;Joe Bajie;はっかい;男 (Male);MF7;選手 (Player);イナズマイレブン3 世界への挑戦!! スパーク／ボンバー／ジ・オーガ;MF;FW;山 (Mountain);Bond;"Power Shot
Kangaroo Kick
Spectacle Crash";90;104;105;77;75;75;93;619;Shoot > Offense;"Offense > Offense
Shoot > Shoot"
2324;https://dxi4wb638ujep.cloudfront.net/1/k/y/d/ydlu6oiickc.png;沙悟 浄;さご じょう;Jo Sago;Sean Wujing;さごじょう;男 (Male);DF6;選手 (Player);イナズマイレブン3 世界への挑戦!! スパーク／ボンバー／ジ・オーガ;DF;FW;風 (Wind);Counter;"Cunning Pull
Cross Drive
The Tower";79;83;84;91;95;81;104;617;Defense > Shoot;"Defense > Defense
Shoot > Shoot"
2325;https://dxi4wb638ujep.cloudfront.net/1/k/a/i/aimyuxwkhmc.png;法師 三蔵;ほうし さんぞう;Sanzo Hoshi;Tony Sanzang;三蔵;女 (Female);GK6;選手 (Player);イナズマイレブン3 世界への挑戦!! スパーク／ボンバー／ジ・オーガ;GK;DF;林 (Forest);Tension;"Shoulder Tackle
Wormhole
Harvest";79;86;81;88;95;101;86;616;Defense > Keep;"Keep > Keep
Defense > Defense"
2326;https://dxi4wb638ujep.cloudfront.net/1/k/r/k/rk9t5oweq_0.png;滅都 被;めつと かぶる;Kaburu Metsuto;Helmut Hardy;メット;男 (Male);MF7;選手 (Player);イナズマイレブン3 世界への挑戦!! スパーク／ボンバー／ジ・オーガ;MF;DF;火 (Fire);Justice;"Rolling Steal
Meteor Shower
Shooting Star";90;104;105;77;75;75;93;619;Defense > Offense;"Offense > Offense
Defense > Defense"
2327;https://dxi4wb638ujep.cloudfront.net/1/k/l/l/llemq1jwffe.png;四気 筒;よんき とう;To Yonki;Harley Hogg;よんきとう;男 (Male);GK7;選手 (Player);イナズマイレブン3 世界への挑戦!! スパーク／ボンバー／ジ・オーガ;GK;DF;林 (Forest);Breach;"Mighty Save
Sigma Zone
Shot Pocket";79;86;81;91;95;98;86;616;Keep > Defense;"Keep > Keep
Defense > Defense"
2328;https://dxi4wb638ujep.cloudfront.net/1/k/6/n/6nvhhkfsyss.png;千予波 運;ちよは はこぶ;Hakobu Chiyoha;Ezio Ryder;チョッパー;男 (Male);DF7;選手 (Player);イナズマイレブン3 世界への挑戦!! スパーク／ボンバー／ジ・オーガ;DF;MF;風 (Wind);Bond;"Deceptive Step
Spinning Cut
Aikido";76;79;77;95;99;81;110;617;Offense > Defense;"Defense > Defense
Offense > Offense"
2329;https://dxi4wb638ujep.cloudfront.net/1/k/o/n/onqf2hgovte.png;通輪 乗香;つうりん のりか;Norika Tsurin;Tori Torrence;ツーリング;女 (Female);FW8;選手 (Player);イナズマイレブン3 世界への挑戦!! スパーク／ボンバー／ジ・オーガ;FW;MF;山 (Mountain);Justice;"Feint Dash
Tarzan Kick
Mole Fake";110;104;95;77;75;75;83;619;Offense > Shoot;"Shoot > Shoot
Offense > Offense"
2330;https://dxi4wb638ujep.cloudfront.net/1/k/_/p/_ph-b4g04gs.png;夏鳴 耳雄;かなる みみお;Mimio Kanaru;Placido Cannes;カナル;男 (Male);GK6;選手 (Player);イナズマイレブン3 世界への挑戦!! スパーク／ボンバー／ジ・オーガ;GK;DF;火 (Fire);Rough Play;"Cunning Pull
Power Shield
Rolling Slide";79;86;81;88;95;101;86;616;Defense > Keep;"Keep > Keep
Defense > Defense"
2331;https://dxi4wb638ujep.cloudfront.net/1/k/r/n/rn6zb5p9zmm.png;開放 空也;あかはな そらや;Soraya Akahana;Noyss Kensler;オープン;男 (Male);DF7;選手 (Player);イナズマイレブン3 世界への挑戦!! スパーク／ボンバー／ジ・オーガ;DF;MF;山 (Mountain);Rough Play;"Crosscut Feint
The Wall
Three-Legged Rush";76;79;77;95;99;81;110;617;Offense > Defense;"Defense > Defense
Offense > Offense"
2332;https://dxi4wb638ujep.cloudfront.net/1/k/g/p/gplssgph0_k.png;音九番 堂;ねくばん どう;Do Nekuban;Hedwig Setter;ネック;男 (Male);MF7;選手 (Player);イナズマイレブン3 世界への挑戦!! スパーク／ボンバー／ジ・オーガ;MF;FW;林 (Forest);Bond;"Power Shot
Afterimage
Freeze Shot";90;104;105;77;75;75;93;619;Shoot > Offense;"Offense > Offense
Shoot > Shoot"
2333;https://dxi4wb638ujep.cloudfront.net/1/k/a/g/agon_b6pbfu.png;辺都度 阪堂;へつど ばんどう;Bando Hetsudo;Phineas Hudd;ヘッドホン;男 (Male);FW7;選手 (Player);イナズマイレブン3 世界への挑戦!! スパーク／ボンバー／ジ・オーガ;FW;MF;風 (Wind);Counter;"Power Shot
Water Veil
Megalodon";104;101;91;81;78;75;90;620;Shoot > Offense;"Shoot > Shoot
Offense > Offense"
2334;https://dxi4wb638ujep.cloudfront.net/1/k/x/i/xizgskc1ss8.png;草戸 育之進;くさと いくのしん;Ikunoshin Kusato;Viking Beagle;草戸;男 (Male);DF7;選手 (Player);イナズマイレブン3 世界への挑戦!! スパーク／ボンバー／ジ・オーガ;DF;MF;林 (Forest);Rough Play;"Nutmeg
Asteroid Belt
Ultra Moon";76;79;77;95;99;81;110;617;Offense > Defense;"Defense > Defense
Offense > Offense"
2335;https://dxi4wb638ujep.cloudfront.net/1/k/z/p/zpea89ozpq8.png;一柳 菊渡;ひとやなぎ きくと;Kikuto Hitoyanagi;Seth Paynter;一柳;男 (Male);MF4;選手 (Player);イナズマイレブン3 世界への挑戦!! スパーク／ボンバー／ジ・オーガ;MF;DF;林 (Forest);Breach;"Deceptive Step
Sigma Zone
Matador Feint";93;101;98;81;82;75;90;620;Offense > Defense;"Offense > Offense
Defense > Defense"
2336;https://dxi4wb638ujep.cloudfront.net/1/k/c/b/cbv7rcojezu.png;須佐 史杏;すさ しあん;Shian Susa;Indira Patil;史杏;女 (Female);GK6;選手 (Player);イナズマイレブン3 世界への挑戦!! スパーク／ボンバー／ジ・オーガ;GK;DF;山 (Mountain);Counter;"Rolling Steal
Flower Power
Iron Wall";79;86;81;88;95;101;86;616;Defense > Keep;"Keep > Keep
Defense > Defense"
2337;https://dxi4wb638ujep.cloudfront.net/1/k/i/u/iumocfdrx5k.png;久能山 茂貞;くのうざん しげさだ;Shigesada Kunozan;T.T. Mann;久能山;男 (Male);MF4;選手 (Player);イナズマイレブン3 世界への挑戦!! スパーク／ボンバー／ジ・オーガ;MF;DF;火 (Fire);Rough Play;"Nutmeg
Flame Dance
Foul Offence 3";93;101;98;81;82;75;90;620;Offense > Defense;"Offense > Offense
Defense > Defense"
2338;https://dxi4wb638ujep.cloudfront.net/1/k/t/g/tg9vvg7rckm.png;籾井 智朝;もみい ちあさ;Chiasa Momii;Concordia Choral;智朝;女 (Female);MF4;選手 (Player);イナズマイレブン3 世界への挑戦!! スパーク／ボンバー／ジ・オーガ;MF;DF;山 (Mountain);Tension;"Heel Flick
Sumo Stomp
Three-Legged Rush";93;101;98;81;82;75;90;620;Offense > Defense;"Offense > Offense
Defense > Defense"
2339;https://dxi4wb638ujep.cloudfront.net/1/k/n/s/nsc3et4z71k.png;一之宮 仁衣弥;いちのみや にいや;Niiya Ichinomiya;Assumpta Meakin;ニーヤ;女 (Female);DF6;選手 (Player);イナズマイレブン3 世界への挑戦!! スパーク／ボンバー／ジ・オーガ;DF;MF;火 (Fire);Counter;"Shoulder Tackle
Meteor Shower
Shooting Star";79;83;84;91;95;81;104;617;Defense > Offense;"Defense > Defense
Offense > Offense"
2340;https://dxi4wb638ujep.cloudfront.net/1/k/w/e/wezwzsejwgm.png;杭全 親助;くまた ちかすけ;Chikasuke Kumata;Laurie Driver;杭全;男 (Male);GK7;選手 (Player);イナズマイレブン3 世界への挑戦!! スパーク／ボンバー／ジ・オーガ;GK;DF;火 (Fire);Rough Play;"Power Catch
Flame Dance
Blazing Knuckle";79;86;81;91;95;98;86;616;Keep > Defense;"Keep > Keep
Defense > Defense"
2341;https://dxi4wb638ujep.cloudfront.net/1/k/y/s/ys8ddb08ptk.png;世良田 美愛;せらた みあい;Miai Serata;Raine Walker;美愛;女 (Female);FW8;選手 (Player);イナズマイレブン3 世界への挑戦!! スパーク／ボンバー／ジ・オーガ;FW;MF;山 (Mountain);Counter;"Feint Dash
Tarzan Kick
Mole Fake";110;104;95;77;75;75;83;619;Offense > Shoot;"Shoot > Shoot
Offense > Offense"
2342;https://dxi4wb638ujep.cloudfront.net/1/k/p/e/pen8wksgegm.png;角倉 比二莉;すみくら ひじり;Hijiri Sumikura;Martha Hubbard;比二莉;女 (Female);FW7;選手 (Player);イナズマイレブン3 世界への挑戦!! スパーク／ボンバー／ジ・オーガ;FW;MF;火 (Fire);Tension;"Power Shot
Meteor Shower
Steeple Shot";104;101;91;81;78;75;90;620;Shoot > Offense;"Shoot > Shoot
Offense > Offense"
2343;https://dxi4wb638ujep.cloudfront.net/1/k/j/r/jrujj5noxa8.png;西出 陽和;にしで ひより;Hiyori Nishide;Bernina Nightoil;ひーくん;女 (Female);MF4;選手 (Player);イナズマイレブン3 世界への挑戦!! スパーク／ボンバー／ジ・オーガ;MF;DF;林 (Forest);Rough Play;"Crosscut Feint
Fake Ball
Ultra Moon";93;101;98;81;82;75;90;620;Offense > Defense;"Offense > Offense
Defense > Defense"
2344;https://dxi4wb638ujep.cloudfront.net/1/k/4/d/4dfoogb0czu.png;多流 漕;おおる そう;So Oru;Erik Strongarm;オール;男 (Male);GK7;選手 (Player);イナズマイレブン3 世界への挑戦!! スパーク／ボンバー／ジ・オーガ;GK;DF;風 (Wind);Bond;"Mighty Save
Blade Attack
Whirlwind";79;86;81;91;95;98;86;616;Keep > Defense;"Keep > Keep
Defense > Defense"
2345;https://dxi4wb638ujep.cloudfront.net/1/k/6/i/6iy0gftyz1u.png;論具 船和;ろんぐ ふねお;Funeo Rongu;Gunnar Boatwright;ロング;男 (Male);MF7;選手 (Player);イナズマイレブン3 世界への挑戦!! スパーク／ボンバー／ジ・オーガ;MF;FW;火 (Fire);Bond;"Power Shot
Double Touch
Double Grenade";90;104;105;77;75;75;93;619;Shoot > Offense;"Offense > Offense
Shoot > Shoot"
2346;https://dxi4wb638ujep.cloudfront.net/1/k/l/k/lkpvng1i0g8.png;海図 導;かいず どう;Do Kaizu;Sigmund Wayfinder;海図;男 (Male);FW7;選手 (Player);イナズマイレブン3 世界への挑戦!! スパーク／ボンバー／ジ・オーガ;FW;MF;風 (Wind);Counter;"Power Shot
Zigzag Spark
Megalodon";104;101;91;81;78;75;90;620;Shoot > Offense;"Shoot > Shoot
Offense > Offense"
2347;https://dxi4wb638ujep.cloudfront.net/1/k/r/l/rlkge9aqbmm.png;封地 縛;ふうじ ばく;Baku Fuji;Grim Jinxweaver;封地;男 (Male);MF7;選手 (Player);イナズマイレブン3 世界への挑戦!! スパーク／ボンバー／ジ・オーガ;MF;DF;林 (Forest);Tension;"Rolling Steal
Afterimage
Spider Web";90;104;105;77;75;75;93;619;Defense > Offense;"Offense > Offense
Defense > Defense"
2348;https://dxi4wb638ujep.cloudfront.net/1/k/a/n/an7bzcmqsvk.png;衣主 多亜子;いず たあこ;Taako Izu;Tia Cruz;ターコイズ;女 (Female);FW8;選手 (Player);イナズマイレブン3 世界への挑戦!! スパーク／ボンバー／ジ・オーガ;FW;DF;風 (Wind);Bond;"Curving Cut
God Knows
The Tower";110;104;95;77;75;75;83;619;Defense > Shoot;"Shoot > Shoot
Defense > Defense"
2349;https://dxi4wb638ujep.cloudfront.net/1/k/u/n/unezcplylqm.png;戸間 ホーク;とま ほーく;Hawk Toma;Thomas Oquendo;トマホーク;男 (Male);DF7;選手 (Player);イナズマイレブン3 世界への挑戦!! スパーク／ボンバー／ジ・オーガ;DF;MF;林 (Forest);Tension;"Deceptive Step
Quick Draw
Matador Feint";76;79;77;95;99;81;110;617;Offense > Defense;"Defense > Defense
Offense > Offense"
2350;https://dxi4wb638ujep.cloudfront.net/1/k/f/p/fp14vwdimzk.png;川瀬 笑太;かわせ しょうた;Shota Kawase;Reyes Cabedo;川瀬;男 (Male);FW7;選手 (Player);イナズマイレブン3 世界への挑戦!! スパーク／ボンバー／ジ・オーガ;FW;DF;山 (Mountain);Counter;"Power Shot
Earthquake
Slingshot";104;101;91;81;78;75;90;620;Shoot > Defense;"Shoot > Shoot
Defense > Defense"
2351;https://dxi4wb638ujep.cloudfront.net/1/k/x/n/xnu11xkbh1e.png;気多 尚浄;けた ひさきよ;Hisakiyo Keta;Newt Perfect;気多;男 (Male);FW7;選手 (Player);イナズマイレブン3 世界への挑戦!! スパーク／ボンバー／ジ・オーガ;FW;MF;火 (Fire);Breach;"Power Shot
Double Touch
Double Grenade";104;101;91;81;78;75;90;620;Shoot > Offense;"Shoot > Shoot
Offense > Offense"
2352;https://dxi4wb638ujep.cloudfront.net/1/k/a/p/apfuyos7qgs.png;尾辺良 歌子;おぺら うたこ;Utako Opera;Carmen Aria;おぺら;女 (Female);FW8;選手 (Player);イナズマイレブン3 世界への挑戦!! スパーク／ボンバー／ジ・オーガ;FW;MF;山 (Mountain);Bond;"Feint Dash
Tarzan Kick
Three-Legged Rush";110;104;95;77;75;75;83;619;Offense > Shoot;"Shoot > Shoot
Offense > Offense"
2353;https://dxi4wb638ujep.cloudfront.net/1/k/g/g/gg8hltzzfmc.png;天駆 流智也;あまかける るちや;Ruchiya Amakakeru;Dorian Lucenzo;ルチャ;男 (Male);DF6;選手 (Player);イナズマイレブン3 世界への挑戦!! スパーク／ボンバー／ジ・オーガ;DF;MF;山 (Mountain);Tension;"Feint Play
Kangaroo Kick
Gravestone";79;83;84;91;95;81;104;617;Defense > Offense;"Defense > Defense
Offense > Offense"
2354;https://dxi4wb638ujep.cloudfront.net/1/k/r/i/rinams_jyv0.png;枢布 レックス;すうぷ れっくす;Lex Supu;Wesley Provolone;レックス;男 (Male);GK7;選手 (Player);イナズマイレブン3 世界への挑戦!! スパーク／ボンバー／ジ・オーガ;GK;MF;火 (Fire);Bond;"Mighty Save
Double Touch
God Hand X";79;86;81;91;95;98;86;616;Keep > Offense;"Keep > Keep
Offense > Offense"
2355;https://dxi4wb638ujep.cloudfront.net/1/k/t/p/tpkci1tl3t0.png;怪力 挟;かいりき きょう;Kyo Kairiki;Joachim Zooner;怪力;男 (Male);MF7;選手 (Player);イナズマイレブン3 世界への挑戦!! スパーク／ボンバー／ジ・オーガ;MF;DF;風 (Wind);Justice;"Shoulder Tackle
Whirlwind Twister
Perimeter Zone";90;104;105;77;75;75;93;619;Defense > Offense;"Offense > Offense
Defense > Defense"
2356;https://dxi4wb638ujep.cloudfront.net/1/k/i/b/ib79lklfagc.png;氷井流 演;ひいる えん;En Hiiru;Bjorn Villen;ヒール;男 (Male);FW7;選手 (Player);イナズマイレブン3 世界への挑戦!! スパーク／ボンバー／ジ・オーガ;FW;MF;火 (Fire);Bond;"Power Shot
Meteor Shower
Utter Gutsiness Bat";104;101;91;81;78;75;90;620;Shoot > Offense;"Shoot > Shoot
Offense > Offense"
2357;https://dxi4wb638ujep.cloudfront.net/1/k/c/u/cuyi2x-xvas.png;手裏 ケン;てうら けん;Ken Teura;Theron Starr;シュリケン;男 (Male);FW7;選手 (Player);イナズマイレブン3 世界への挑戦!! スパーク／ボンバー／ジ・オーガ;FW;DF;林 (Forest);Counter;"Power Shot
Sigma Zone
Cosmic Blast";104;101;91;81;78;75;90;620;Shoot > Defense;"Shoot > Shoot
Defense > Defense"
2358;https://dxi4wb638ujep.cloudfront.net/1/k/z/g/zgppboytcze.png;苦無 中;くない あたる;Ataru Kunai;Niall Kuhn;苦無;男 (Male);DF6;選手 (Player);イナズマイレブン3 世界への挑戦!! スパーク／ボンバー／ジ・オーガ;DF;MF;林 (Forest);Tension;"Shoulder Tackle
Illusory Ball
Harvest";79;83;84;91;95;81;104;617;Defense > Offense;"Defense > Defense
Offense > Offense"
2359;https://dxi4wb638ujep.cloudfront.net/1/k/h/s/hswxqlbplms.png;鈎名和 掛;かぎなわ かける;Kakeru Kaginawa;Graplen Hawk;鈎名和;男 (Male);MF4;選手 (Player);イナズマイレブン3 世界への挑戦!! スパーク／ボンバー／ジ・オーガ;MF;DF;風 (Wind);Justice;"Nutmeg
Frozen Steal
Heaven's Time";93;101;98;81;82;75;90;620;Offense > Defense;"Offense > Offense
Defense > Defense"
2360;https://dxi4wb638ujep.cloudfront.net/1/k/2/e/2enqha91i_e.png;巻菱 逃;まきびし とう;To Makibishi;Tribulus Galtrop;巻菱;男 (Male);DF6;選手 (Player);イナズマイレブン3 世界への挑戦!! スパーク／ボンバー／ジ・オーガ;DF;MF;山 (Mountain);Justice;"Curving Cut
Super Armadillo
Iron Wall";79;83;84;91;95;81;104;617;Defense > Offense;"Defense > Defense
Offense > Offense"
2361;https://dxi4wb638ujep.cloudfront.net/1/k/c/a/cayibajh2um.png;陽神 ラー;ひかみ らー;Ra Hikami;Sunil Rahman;ラー;男 (Male);GK6;選手 (Player);イナズマイレブン3 世界への挑戦!! スパーク／ボンバー／ジ・オーガ;GK;MF;火 (Fire);Tension;"Crosscut Feint
Burnout
Heel Drop";79;86;81;88;95;101;86;616;Offense > Keep;"Keep > Keep
Offense > Offense"
2362;https://dxi4wb638ujep.cloudfront.net/1/k/t/o/todd2lf9bnk.png;義座 句布夫;ぎざ くふお;Kufuo Giza;Súphis Cheops;クフ;男 (Male);FW7;選手 (Player);イナズマイレブン3 世界への挑戦!! スパーク／ボンバー／ジ・オーガ;FW;MF;林 (Forest);Counter;"Power Shot
Afterimage
Acrobat Bomber";104;101;91;81;78;75;90;620;Shoot > Offense;"Shoot > Shoot
Offense > Offense"
2363;https://dxi4wb638ujep.cloudfront.net/1/k/n/h/nhg2l4w1uhu.png;義座 火夫良;ぎざ かふら;Kafura Giza;Khefren Chepren;カフラー;男 (Male);FW8;選手 (Player);イナズマイレブン3 世界への挑戦!! スパーク／ボンバー／ジ・オーガ;FW;DF;火 (Fire);Counter;"Cunning Pull
Grenade Shot
Shooting Star";110;104;95;77;75;75;83;619;Defense > Shoot;"Shoot > Shoot
Defense > Defense"
