ID,Colonne 2,ImageURL,Name,Nickname,GenderIcon1,Gender,ElementIcon,Element,PositionIcon,Position,CharacterRole,AgeGroup,SchoolYear,Team,Team2,Game,3DviewURL,HowToObtain,Description,IE1,IE2,IE3,Go1,Go2,Go3,ARES,ORION,VIC,KIck,Control,Technique,Pressure,Physical,Agility,Intelligence,NameJP,NicknameJP,GenderJP,ElementJP,PositionJP,CharacterRoleJP,AgeGroupJP,SchoolYearJP,TeamJP,Team2JP,HowToObtainJP,DescriptionJP
2247,,https://dxi4wb638ujep.cloudfront.net/1/k/8/t/8teyurqsvu0.png,Anil Latikal,Numbers,,Male,,Mountain,,DF,Player,Middle School,Grade 8,Unaffiliated,,Inazuma Eleven 3: Lightning Bolt / Bomb Blast / Team Ogre Attacks!,/en/chara_model_view/?q=hN2cl56NnpyLmo2glpvdxaTdnM_Mz8zIycnP3aKC,???,He's working on a grand scheme to mathematically assess human ability.,×,×,○,×,×,×,×,×,○,?,?,?,?,?,?,?,知能 測,知能,男,山,DF,選手,中学生,二年生,無所属,,???,人間の能力を数字で測ろうと 日夜研究している。
2248,,https://dxi4wb638ujep.cloudfront.net/1/k/n/7/n7155umw4nc.png,Indy Ferrante,Glacial,,Male,,Wind,,MF,Player,Middle School,Grade 7,Unaffiliated,,Inazuma Eleven 3: Lightning Bolt / Bomb Blast / Team Ogre Attacks!,/en/chara_model_view/?q=hN2cl56NnpyLmo2glpvdxaTdnM_Mz8zIycjP3aKC,???,"For someone who claims to be logical, he flies into a temper easily.",×,×,○,×,○,○,×,×,○,?,?,?,?,?,?,?,論理 的雄,ロンリー,男,風,MF,選手,中学生,一年生,無所属,,???,自分は論理的で感情などないと言うくせに 白黒つかないことがあると すぐ怒りだす。
2249,,https://dxi4wb638ujep.cloudfront.net/1/k/5/r/5rkhijp0fy0.png,Stan Tistischen,Statto,,Male,,Forest,,FW,Player,Middle School,Grade 8,Unaffiliated,,Inazuma Eleven 3: Lightning Bolt / Bomb Blast / Team Ogre Attacks!,/en/chara_model_view/?q=hN2cl56NnpyLmo2glpvdxaTdnM_Mz8zIycfP3aKC,???,"He's adept at assembling statistical data, and then analyzing it.",×,×,○,×,×,×,×,×,○,?,?,?,?,?,?,?,統計 解,統計,男,林,FW,選手,中学生,二年生,無所属,,???,統計データを集めて 解析するのが得意。
2250,,https://dxi4wb638ujep.cloudfront.net/1/k/i/5/i57alcpoyrc.png,Simon Borg,Roboboy,,Male,,Wind,,DF,Player,Middle School,Grade 8,Unaffiliated,,Inazuma Eleven 3: Lightning Bolt / Bomb Blast / Team Ogre Attacks!,/en/chara_model_view/?q=hN2cl56NnpyLmo2glpvdxaTdnM_Mz8zIycbP3aKC,???,"A robotics genius, his dream is to build a robot which is beyond human.",×,×,○,×,×,×,×,×,○,?,?,?,?,?,?,?,炉保手 楠美,ろぼてくす,男,風,DF,選手,中学生,二年生,無所属,,???,ロボット工学の天才で 人間を超えるロボットを作るつもり。
2251,,https://dxi4wb638ujep.cloudfront.net/1/k/m/r/mrgn_dghth8.png,Clark Phylen,Fax,,Male,,Forest,,FW,Player,Middle School,Grade 8,Unaffiliated,,Inazuma Eleven 3: Lightning Bolt / Bomb Blast / Team Ogre Attacks!,/en/chara_model_view/?q=hN2cl56NnpyLmo2glpvdxaTdnM_Mz8zIyM_P3aKC,???,"He's great at organizing data, but once he's organized it, he doesn't do anything with it.",×,×,○,×,×,×,×,×,○,?,?,?,?,?,?,?,情報 整理,情報,男,林,FW,選手,中学生,二年生,無所属,,???,情報整理のプロだが 整理するだけで 宝の持ち腐れ。
2252,,https://dxi4wb638ujep.cloudfront.net/1/k/x/5/x5rssig9-0u.png,Gram Vineela,Vinyl,,Male,,Forest,,MF,Player,Middle School,Grade 8,Unaffiliated,,Inazuma Eleven 3: Lightning Bolt / Bomb Blast / Team Ogre Attacks!,/en/chara_model_view/?q=hN2cl56NnpyLmo2glpvdxaTdnM_Mz8zIyM7P3aKC,???,He loves old gramophones and even records new discs for them.,×,×,○,×,○,○,×,×,○,?,?,?,?,?,?,?,由良 風護,由良,男,林,MF,選手,中学生,二年生,無所属,,???,蓄音機の音に感動してからというもの アナログレコードを自作しているという。
2253,,https://dxi4wb638ujep.cloudfront.net/1/k/3/w/3wyzb_z1luk.png,Yasser Rightaway,Yesman,,Male,,Wind,,GK,Player,Middle School,Grade 8,Unaffiliated,,Inazuma Eleven 3: Lightning Bolt / Bomb Blast / Team Ogre Attacks!,/en/chara_model_view/?q=hN2cl56NnpyLmo2glpvdxaTdnM_Mz8zIyM3P3aKC,???,"Even if he's really wound up and angry, he still does exactly what he's told.",×,×,○,×,×,×,×,×,○,?,?,?,?,?,?,?,伊香具 是,是,男,風,GK,選手,中学生,二年生,無所属,,???,どんなに怒っていても お願いされると つい 素直に従ってしまう。
2254,,https://dxi4wb638ujep.cloudfront.net/1/k/g/-/g-d4savpmnm.png,Adora Shivers,Shivers,,Female,,Wind,,MF,Player,Middle School,Grade 8,Unaffiliated,,Inazuma Eleven 3: Lightning Bolt / Bomb Blast / Team Ogre Attacks!,/en/chara_model_view/?q=hN2cl56NnpyLmo2glpvdxaTdnM_Mz8zIyMzP3aKC,???,"She's interested in ghost stories and spooky films, but she's still level-headed.",×,×,○,×,○,○,×,×,○,?,?,?,?,?,?,?,沖宮 敬乃,おきちゃん,女,風,MF,選手,中学生,二年生,無所属,,???,とある離れ小島にある神社の娘なので 父親の手伝いで 巫女さんをやっていた。
2255,,https://dxi4wb638ujep.cloudfront.net/1/k/e/f/efekczhjjhm.png,Roland Allardyce,Dicey,,Male,,Forest,,FW,Player,Middle School,Grade 8,Unaffiliated,,Inazuma Eleven 3: Lightning Bolt / Bomb Blast / Team Ogre Attacks!,/en/chara_model_view/?q=hN2cl56NnpyLmo2glpvdxaTdnM_Mz8zIyMvP3aKC,???,"He loves playing backgammon, but none of his friends at school will play it with him.",×,×,○,×,×,×,×,×,○,?,?,?,?,?,?,?,室生 由市,室生,男,林,FW,選手,中学生,二年生,無所属,,???,すごろくが大好きなんだけど 同級生は 誰も遊んでくれない。
2256,,https://dxi4wb638ujep.cloudfront.net/1/k/1/3/131fvmhzosk.png,Lacy Cagney,Cagney,,Female,,Wind,,DF,Player,Middle School,Grade 8,Unaffiliated,,Inazuma Eleven 3: Lightning Bolt / Bomb Blast / Team Ogre Attacks!,/en/chara_model_view/?q=hN2cl56NnpyLmo2glpvdxaTdnM_Mz8zIyMrP3aKC,???,"She hopes to become a tough detective one day, but she'll have to get some nous first.",×,×,○,×,×,×,×,×,○,?,?,?,?,?,?,?,志磨 奈恵美,奈恵美,女,風,DF,選手,中学生,二年生,無所属,,???,かっこいい刑事に憧れて特訓中。 だけど動きが遅いんだ。
2257,,https://dxi4wb638ujep.cloudfront.net/1/k/v/y/vyww87ur7yu.png,Justice Gavel,Gavel,,Female,,Forest,,DF,Player,Middle School,Grade 8,Unaffiliated,,Inazuma Eleven 3: Lightning Bolt / Bomb Blast / Team Ogre Attacks!,/en/chara_model_view/?q=hN2cl56NnpyLmo2glpvdxaTdnM_Mz8zIyMnP3aKC,???,"She dreams of being a high court judge, so she studies really hard at school.",×,×,○,×,×,×,×,×,○,?,?,?,?,?,?,?,法界 葉香奈,サイバン,女,林,DF,選手,中学生,二年生,無所属,,???,正義の裁判官を目指して 今から猛勉強中。
2258,,https://dxi4wb638ujep.cloudfront.net/1/k/k/w/kwnrreyrwb8.png,Raleigh Greenstreet,Greenst.,,Male,,Wind,,FW,Player,Middle School,Grade 9,Unaffiliated,,Inazuma Eleven 3: Lightning Bolt / Bomb Blast / Team Ogre Attacks!,/en/chara_model_view/?q=hN2cl56NnpyLmo2glpvdxaTdnM_Mz8zIyMjP3aKC,???,He dreams of winning a race in a fully solar-powered car someday.,×,×,○,×,○,○,×,×,○,?,?,?,?,?,?,?,白鷲 乙弥,白鷲,男,風,FW,選手,中学生,三年生,無所属,,???,仲間たちと作り上げたソーラーカーで レースに出場して優勝するのが目標。
2259,,https://dxi4wb638ujep.cloudfront.net/1/k/q/a/qayjgjxjx-u.png,Melody Toontune,Toontune,,Female,,Forest,,DF,Player,Middle School,Grade 8,Unaffiliated,,Inazuma Eleven 3: Lightning Bolt / Bomb Blast / Team Ogre Attacks!,/en/chara_model_view/?q=hN2cl56NnpyLmo2glpvdxaTdnM_Mz8zIyMfP3aKC,???,"She hopes for success as a singer, singing theme tunes for cartoons.",×,×,○,×,×,×,×,×,○,?,?,?,?,?,?,?,丹羽 麻浅,マーサ,女,林,DF,選手,中学生,二年生,無所属,,???,アニメ番組の主題歌を歌って アイドルになるのが夢。
2260,,https://dxi4wb638ujep.cloudfront.net/1/k/h/y/hypon2xzcn8.png,Zip Windrush,Windrush,,Male,,Wind,,FW,Player,Middle School,Grade 8,Unaffiliated,,Inazuma Eleven 3: Lightning Bolt / Bomb Blast / Team Ogre Attacks!,/en/chara_model_view/?q=hN2cl56NnpyLmo2glpvdxaTdnM_Mz8zIyMbP3aKC,???,"Swift as the wind, no one can follow this lightning player.",×,×,○,×,○,○,×,×,○,?,?,?,?,?,?,?,荒垣 裂空,レックウ,男,風,FW,選手,中学生,二年生,無所属,,???,風のような疾さでフィールドを駆け巡る。 彼の動きについていくのは至難の業だ。
2261,,https://dxi4wb638ujep.cloudfront.net/1/k/l/2/l28ar2jbim0.png,Buster Lungs,Lungs,,Male,,Fire,,FW,Player,Middle School,Grade 8,Unaffiliated,,Inazuma Eleven 3: Lightning Bolt / Bomb Blast / Team Ogre Attacks!,/en/chara_model_view/?q=hN2cl56NnpyLmo2glpvdxaTdnM_Mz8zIx8_P3aKC,???,"An expert in free diving, he can hold his breath for five minutes at a time.",×,×,○,×,×,×,×,×,○,?,?,?,?,?,?,?,扇森 宗厚,扇森,男,火,FW,選手,中学生,二年生,無所属,,???,素潜りの達人。 ５分以上 水の中に潜っていられる。
2262,,https://dxi4wb638ujep.cloudfront.net/1/k/6/e/6en78jv7pvc.png,Stanza Verse,Verse,,Female,,Mountain,,MF,Player,Middle School,Grade 8,Unaffiliated,,Inazuma Eleven 3: Lightning Bolt / Bomb Blast / Team Ogre Attacks!,/en/chara_model_view/?q=hN2cl56NnpyLmo2glpvdxaTdnM_Mz8zIx87P3aKC,???,Her hobby is reading poetry. She records her own writings in a handmade pad she carries.,×,×,○,×,×,×,×,×,○,?,?,?,?,?,?,?,往馬 弥糸,弥糸,女,山,MF,選手,中学生,二年生,無所属,,???,俳句を詠むのが趣味。 いつも筆と短冊を持ち歩いている。
2263,,https://dxi4wb638ujep.cloudfront.net/1/k/a/x/axuovuaz61s.png,Dextra Gleeson,Gleeson,,Female,,Forest,,FW,Player,Middle School,Grade 8,Unaffiliated,,Inazuma Eleven 3: Lightning Bolt / Bomb Blast / Team Ogre Attacks!,/en/chara_model_view/?q=hN2cl56NnpyLmo2glpvdxaTdnM_Mz8zIx83P3aKC,???,She loves American TV shows so much that she even subscribes to American streaming services.,×,×,○,×,×,×,×,×,○,?,?,?,?,?,?,?,枚聞 楽衣奈,楽衣奈,女,林,FW,選手,中学生,二年生,無所属,,???,海外ドラマが大好きで 国外の動画配信サービスも使っているほど。
2264,,https://dxi4wb638ujep.cloudfront.net/1/k/r/z/rzfvcr8jxge.png,Aidull Wanabi,Wannabe,,Male,,Forest,,FW,Player,Middle School,Grade 8,Unaffiliated,,Inazuma Eleven 3: Lightning Bolt / Bomb Blast / Team Ogre Attacks!,/en/chara_model_view/?q=hN2cl56NnpyLmo2glpvdxaTdnM_Mz8zIx8zP3aKC,???,"This one dreams of success and fame, and he's none too fussed how he achieves it.",×,×,○,×,×,×,×,×,○,?,?,?,?,?,?,?,黄整 凪仁,黄整,男,林,FW,選手,中学生,二年生,無所属,,???,上昇志向で 将来なんでもいいから ビッグになってやると思っている。
2265,,https://dxi4wb638ujep.cloudfront.net/1/k/p/4/p4yzsyulsae.png,Earle Humble,Humble,,Male,,Wind,,DF,Player,Middle School,Grade 8,Unaffiliated,,Inazuma Eleven 3: Lightning Bolt / Bomb Blast / Team Ogre Attacks!,/en/chara_model_view/?q=hN2cl56NnpyLmo2glpvdxaTdnM_Mz8zIx8vP3aKC,???,"He was born to an aristocratic family, but he longs to be amongst everyday folk.",×,×,○,×,×,×,×,×,○,?,?,?,?,?,?,?,紫頭 隼太,紫頭,男,風,DF,選手,中学生,二年生,無所属,,???,高貴な家の生まれだが その生活に疲れ 癒やしを求める。
2266,,https://dxi4wb638ujep.cloudfront.net/1/k/y/q/yqpsbnif_zs.png,Rich Fowler,Red Card,,Male,,Fire,,GK,Player,Middle School,Grade 8,Unaffiliated,,Inazuma Eleven 3: Lightning Bolt / Bomb Blast / Team Ogre Attacks!,/en/chara_model_view/?q=hN2cl56NnpyLmo2glpvdxaTdnM_Mz8zIx8rP3aKC,???,He's aggressive. He has certainly gone a bit too far on occasion.,×,×,○,×,×,×,×,×,○,?,?,?,?,?,?,?,赤切 政辰,赤切,男,火,GK,選手,中学生,二年生,無所属,,???,アグレッシブだが ちょっとアブない行動をとることも。
2267,,https://dxi4wb638ujep.cloudfront.net/1/k/4/_/4_knsq9xktc.png,Rio Shoring,G'peas,,Male,,Mountain,,DF,Player,Middle School,Grade 8,Unaffiliated,,Inazuma Eleven 3: Lightning Bolt / Bomb Blast / Team Ogre Attacks!,/en/chara_model_view/?q=hN2cl56NnpyLmo2glpvdxaTdnM_Mz8zIx8nP3aKC,???,"He has a soothing personality, and always helps his friends resolve their woes.",×,×,○,×,×,×,×,×,○,?,?,?,?,?,?,?,緑曲 安也,緑曲,男,山,DF,選手,中学生,二年生,無所属,,???,安心させる達人。 相談した人は その夜からぐっすり眠れる。
2268,,https://dxi4wb638ujep.cloudfront.net/1/k/j/x/jx7g_vbtng0.png,Joy Seeker,Peach,,Female,,Fire,,FW,Player,Middle School,Grade 8,Unaffiliated,,Inazuma Eleven 3: Lightning Bolt / Bomb Blast / Team Ogre Attacks!,/en/chara_model_view/?q=hN2cl56NnpyLmo2glpvdxaTdnM_Mz8zIx8jP3aKC,???,"She always ponders to herself: ""what is the good life?""",×,×,○,×,×,×,×,×,○,?,?,?,?,?,?,?,桃染 月羽,桃染,女,火,FW,選手,中学生,二年生,無所属,,???,幸福な生活とは何かを いつも考えている。
2269,,https://dxi4wb638ujep.cloudfront.net/1/k/9/9/99eeoiypafc.png,Haydn Woe,Bluey,,Male,,Forest,,MF,Player,Middle School,Grade 9,Unaffiliated,,Inazuma Eleven 3: Lightning Bolt / Bomb Blast / Team Ogre Attacks!,/en/chara_model_view/?q=hN2cl56NnpyLmo2glpvdxaTdnM_Mz8zIx8fP3aKC,???,"He carries around a great sadness within him, but no one realizes.",×,×,○,×,×,×,×,×,○,?,?,?,?,?,?,?,青剃 頼也,青剃,男,林,MF,選手,中学生,三年生,無所属,,???,いつも悲しみを心に秘めているが 誰も気づいていない。
2270,,https://dxi4wb638ujep.cloudfront.net/1/k/m/v/mv1_jd-1ts0.png,Levi Atherton,Leviath.,,Male,,Wind,,DF,Player,Middle School,Grade 9,Unaffiliated,,Inazuma Eleven 3: Lightning Bolt / Bomb Blast / Team Ogre Attacks!,/en/chara_model_view/?q=hN2cl56NnpyLmo2glpvdxaTdnM_Mz8zIx8bP3aKC,???,He has an uncanny ability to calm the waves with his mere presence.,×,×,○,×,×,×,×,×,○,?,?,?,?,?,?,?,海神 永基,海神,男,風,DF,選手,中学生,三年生,無所属,,???,彼が海に行くと 波が静まるという 不思議な力を持っている。
2271,,https://dxi4wb638ujep.cloudfront.net/1/k/i/9/i9uy5c38mau.png,Flick Screening,Screening,,Female,,Wind,,DF,Player,Middle School,Grade 7,Unaffiliated,,Inazuma Eleven 3: Lightning Bolt / Bomb Blast / Team Ogre Attacks!,/en/chara_model_view/?q=hN2cl56NnpyLmo2glpvdxaTdnM_Mz8zIxs_P3aKC,???,She runs a small cinema club so that she can introduce people to hidden classics.,×,×,○,×,○,○,×,×,○,?,?,?,?,?,?,?,真柄 若佐,若佐,女,風,DF,選手,中学生,一年生,無所属,,???,隠れた名作映画をみんなに見てもらうため ミニシアターを運営したいと考えている。
2272,,https://dxi4wb638ujep.cloudfront.net/1/k/t/v/tvftujrghz8.png,Buff Bagenal,Bagenal,,Male,,Fire,,DF,Player,Middle School,Grade 8,Unaffiliated,,Inazuma Eleven 3: Lightning Bolt / Bomb Blast / Team Ogre Attacks!,/en/chara_model_view/?q=hN2cl56NnpyLmo2glpvdxaTdnM_Mz8zIxs7P3aKC,???,"If some fancy new bag comes out, he has to have it, whether he needs it or not.",×,×,○,×,×,×,×,×,○,?,?,?,?,?,?,?,率川 桂牙,率川,男,火,DF,選手,中学生,二年生,無所属,,???,必要ないのに 新しいカバンが出たら つい欲しくなって 買ってしまう。
2273,,https://dxi4wb638ujep.cloudfront.net/1/k/z/6/z68mh-koutm.png,Mariah Knowles,Knowles,,Female,,Wind,,FW,Player,Middle School,Grade 7,Unaffiliated,,Inazuma Eleven 3: Lightning Bolt / Bomb Blast / Team Ogre Attacks!,/en/chara_model_view/?q=hN2cl56NnpyLmo2glpvdxaTdnM_Mz8zIxs3P3aKC,???,"An aspiring singer whose ambition crosses borders, nay continents!",×,×,○,×,×,×,×,×,○,?,?,?,?,?,?,?,錦織 維子,維子,女,風,FW,選手,中学生,一年生,無所属,,???,日本だけなんて狭すぎる。 目指すは アジアのトップアイドル！
2274,,https://dxi4wb638ujep.cloudfront.net/1/k/c/s/csnhqbc05gk.png,Phil Harmonic,Symphony,,Male,,Mountain,,MF,Player,Middle School,Grade 7,Unaffiliated,,Inazuma Eleven 3: Lightning Bolt / Bomb Blast / Team Ogre Attacks!,/en/chara_model_view/?q=hN2cl56NnpyLmo2glpvdxaTdnM_Mz8zIxszP3aKC,???,"He wants to become an orchestral conductor, so he stands in front of a mirror, waving a baton.",×,×,○,×,○,○,×,×,○,?,?,?,?,?,?,?,土岐 誠吾,土岐,男,山,MF,選手,中学生,一年生,無所属,,???,将来 オーケストラの指揮者になるために 自分の部屋でタクトを振って特訓している。
2275,,https://dxi4wb638ujep.cloudfront.net/1/k/a/z/azkbeyqy8mk.png,Ghoulian Haunter,Ghoulian,,Male,,Wind,,FW,Player,Middle School,Grade 7,Unaffiliated,,Inazuma Eleven 3: Lightning Bolt / Bomb Blast / Team Ogre Attacks!,/en/chara_model_view/?q=hN2cl56NnpyLmo2glpvdxaTdnM_Mz8zIxsvP3aKC,???,"His ghostly, floating walk freaks people out. Some say they've seen him go through walls!",×,×,○,×,×,×,×,×,○,?,?,?,?,?,?,?,白幽 漂,白幽,男,風,FW,選手,中学生,一年生,無所属,,???,いつも ふわふわと漂うように 歩いている。
2276,,https://dxi4wb638ujep.cloudfront.net/1/k/x/b/xb76pn2irvm.png,Jacko Lenton,Lenton,,Male,,Fire,,FW,Player,Middle School,Grade 7,Unaffiliated,,Inazuma Eleven 3: Lightning Bolt / Bomb Blast / Team Ogre Attacks!,/en/chara_model_view/?q=hN2cl56NnpyLmo2glpvdxaTdnM_Mz8zIxsrP3aKC,???,This prankster loves scaring people with his spooky pumpkin mask.,×,×,○,×,×,×,×,×,○,?,?,?,?,?,?,?,開地 惹句,惹句,男,火,FW,選手,中学生,一年生,無所属,,???,かぼちゃのお面で 人を驚かせる事が 好きだという イタズラっ子。
2277,,https://dxi4wb638ujep.cloudfront.net/1/k/r/0/r0yp66dqk18.png,Dee Tarrant,Powers,,Male,,Fire,,GK,Player,Middle School,Grade 9,Unaffiliated,,Inazuma Eleven 3: Lightning Bolt / Bomb Blast / Team Ogre Attacks!,/en/chara_model_view/?q=hN2cl56NnpyLmo2glpvdxaTdnM_Mz8zIxsnP3aKC,???,He's a classical realist who believes that peace is preserved only by might.,×,×,○,×,×,×,×,×,○,?,?,?,?,?,?,?,破我 力,パワー,男,火,GK,選手,中学生,三年生,無所属,,???,力こそ すべての平和をもたらすと 信じている。
2278,,https://dxi4wb638ujep.cloudfront.net/1/k/g/c/gcpuxflqjgu.png,Lee Bartarian,Freedom,,Male,,Mountain,,DF,Player,Middle School,Grade 8,Unaffiliated,,Inazuma Eleven 3: Lightning Bolt / Bomb Blast / Team Ogre Attacks!,/en/chara_model_view/?q=hN2cl56NnpyLmo2glpvdxaTdnM_Mz8zIxsjP3aKC,???,"He's a liberal, and he often asserts that school regulations ought to be relaxed.",×,×,○,×,×,×,×,×,○,?,?,?,?,?,?,?,自由 主義,自由,男,山,DF,選手,中学生,二年生,無所属,,???,自由を殊更重視して 校則も廃止しようと主張している。
2279,,https://dxi4wb638ujep.cloudfront.net/1/k/u/2/u2w2mimyu58.png,Amir Rika,Dreams,,Male,,Wind,,FW,Player,Middle School,Grade 8,Unaffiliated,,Inazuma Eleven 3: Lightning Bolt / Bomb Blast / Team Ogre Attacks!,/en/chara_model_view/?q=hN2cl56NnpyLmo2glpvdxaTdnM_Mz8zIxsfP3aKC,???,"A staunch follower of the American dream, he hopes to amass a vast fortune one day.",×,×,○,×,○,○,×,×,○,?,?,?,?,?,?,?,米夢 拡,ドリーム,男,風,FW,選手,中学生,二年生,無所属,,???,中学を卒業したら 単身アメリカに渡って 大金持ちになるという夢を持っている。
2280,,https://dxi4wb638ujep.cloudfront.net/1/k/l/e/lenxl3aidku.png,Ewan Envoi,People,,Male,,Forest,,MF,Player,Middle School,Grade 8,Unaffiliated,,Inazuma Eleven 3: Lightning Bolt / Bomb Blast / Team Ogre Attacks!,/en/chara_model_view/?q=hN2cl56NnpyLmo2glpvdxaTdnM_Mz8zIxsbP3aKC,???,He'd like to make friends around the world and forge international links.,×,×,○,×,×,×,×,×,○,?,?,?,?,?,?,?,多民 集,多民,男,林,MF,選手,中学生,二年生,無所属,,???,世界中のいろんな人達と 仲良くしたいと思っている。
2281,,https://dxi4wb638ujep.cloudfront.net/1/k/k/6/k6xbkfo_js0.png,Jen DeRites,Liberty,,Female,,Wind,,FW,Player,Middle School,Grade 8,Unaffiliated,,Inazuma Eleven 3: Lightning Bolt / Bomb Blast / Team Ogre Attacks!,/en/chara_model_view/?q=hN2cl56NnpyLmo2glpvdxaTdnM_Mz8zHz8_P3aKC,???,"She believes that people can connect through dance, using it to communicate with people around the world.",×,×,○,×,×,×,×,×,○,?,?,?,?,?,?,?,滋園田 平美,平美,女,風,FW,選手,中学生,二年生,無所属,,???,「踊りで人は通じ合える」と言い 世界中の人と ダンスで意思疎通をしている。
2282,,https://dxi4wb638ujep.cloudfront.net/1/k/7/s/7sagjgofkfc.png,Judge Jury,Justice,,Male,,Fire,,MF,Player,Middle School,Grade 9,Unaffiliated,,Inazuma Eleven 3: Lightning Bolt / Bomb Blast / Team Ogre Attacks!,/en/chara_model_view/?q=hN2cl56NnpyLmo2glpvdxaTdnM_Mz8zHz87P3aKC,???,"He has a strong sense of right and wrong, but he struggles to take others' opinions on board.",×,×,○,×,×,×,×,×,○,?,?,?,?,?,?,?,正義 真実,正義,男,火,MF,選手,中学生,三年生,無所属,,???,正義を重視するのはいいが ちょっと人の話を聞かない傾向も。
2283,,https://dxi4wb638ujep.cloudfront.net/1/k/b/9/b9jva9dnr_s.png,Leo Maine,Leo,,Male,,Forest,,FW,Player,Middle School,Grade 8,Unaffiliated,,Inazuma Eleven 3: Lightning Bolt / Bomb Blast / Team Ogre Attacks!,/en/chara_model_view/?q=hN2cl56NnpyLmo2glpvdxaTdnM_Mz8zHz83P3aKC,???,"He had a hard time when he was a kid, but he battled through, and he's stronger for it.",×,×,○,×,×,×,×,×,○,?,?,?,?,?,?,?,獅子谷 音目矢,レオ,男,林,FW,選手,中学生,二年生,無所属,,???,子どものころ谷に落ちたが 這い上がってきた ガッツの持ち主。
2284,,https://dxi4wb638ujep.cloudfront.net/1/k/q/v/qvs03c738me.png,Scorpia Venin,Scorpia,,Female,,Fire,,GK,Player,Middle School,Grade 8,Unaffiliated,,Inazuma Eleven 3: Lightning Bolt / Bomb Blast / Team Ogre Attacks!,/en/chara_model_view/?q=hN2cl56NnpyLmo2glpvdxaTdnM_Mz8zHz8zP3aKC,???,Her tongue is so sharp it can pierce the hearts of her foes like a needle.,×,×,○,×,○,○,×,×,○,?,?,?,?,?,?,?,佐曽利 アン,スコピウス,女,火,GK,選手,中学生,二年生,無所属,,???,こう見えても 実はかなりの毒舌家。 相手の心に針を刺すこともしばしば…。
2285,,https://dxi4wb638ujep.cloudfront.net/1/k/o/0/o0vozbpb5ke.png,Noel Taurius,Taurius,,Male,,Fire,,FW,Player,Middle School,Grade 8,Unaffiliated,,Inazuma Eleven 3: Lightning Bolt / Bomb Blast / Team Ogre Attacks!,/en/chara_model_view/?q=hN2cl56NnpyLmo2glpvdxaTdnM_Mz8zHz8vP3aKC,???,They call him the Crazy Bull. He's seen off many would-be matadors.,×,×,○,×,×,×,×,×,○,?,?,?,?,?,?,?,牡牛 羽乱,タウルス,男,火,FW,選手,中学生,二年生,無所属,,???,暴れ牛の異名をとる。 彼に吹き飛ばされた人 多数。
2286,,https://dxi4wb638ujep.cloudfront.net/1/k/z/c/zckj0kphu5s.png,Pan Kidd,Capric'n,,Male,,Forest,,MF,Player,Middle School,Grade 8,Unaffiliated,,Inazuma Eleven 3: Lightning Bolt / Bomb Blast / Team Ogre Attacks!,/en/chara_model_view/?q=hN2cl56NnpyLmo2glpvdxaTdnM_Mz8zHz8rP3aKC,???,A peaceful guy who likes to spend his days snoozing in the meadow.,×,×,○,×,×,×,×,×,○,?,?,?,?,?,?,?,山羊村 相気,カプリコン,男,林,MF,選手,中学生,二年生,無所属,,???,やぎのように のんびりした性格。 いつも草原で寝そべっている。
2287,,https://dxi4wb638ujep.cloudfront.net/1/k/5/z/5zh8n56phzc.png,Cuba Lieber,Libra,,Male,,Mountain,,MF,Player,Middle School,Grade 8,Unaffiliated,,Inazuma Eleven 3: Lightning Bolt / Bomb Blast / Team Ogre Attacks!,/en/chara_model_view/?q=hN2cl56NnpyLmo2glpvdxaTdnM_Mz8zHz8nP3aKC,???,"He can't make his mind up, rather like wobbly old scales.",×,×,○,×,×,×,×,×,○,?,?,?,?,?,?,?,天秤 明日人,ライブラ,男,山,MF,選手,中学生,二年生,無所属,,???,いつもどっちにしようか 天秤のように揺れ動いている。
2288,,https://dxi4wb638ujep.cloudfront.net/1/k/i/b/ib2dkgctmq0.png,Arthur Crabbe,Cancer,,Male,,Wind,,DF,Player,Middle School,Grade 8,Unaffiliated,,Inazuma Eleven 3: Lightning Bolt / Bomb Blast / Team Ogre Attacks!,/en/chara_model_view/?q=hN2cl56NnpyLmo2glpvdxaTdnM_Mz8zHz8jP3aKC,???,"When the going gets tough, this guy tends to faint.",×,×,○,×,×,×,×,×,○,?,?,?,?,?,?,?,蟹江 亜留太,キャンサー,男,風,DF,選手,中学生,二年生,無所属,,???,苦しくなると すぐ泡を吹いて倒れてしまう。
2289,,https://dxi4wb638ujep.cloudfront.net/1/k/8/x/8xjf7lfxrvc.png,Regina Raffles,Rifles,,Female,,Forest,,FW,Player,Middle School,Grade 9,Unaffiliated,,Inazuma Eleven 3: Lightning Bolt / Bomb Blast / Team Ogre Attacks!,/en/chara_model_view/?q=hN2cl56NnpyLmo2glpvdxaTdnM_Mz8zHz8fP3aKC,???,"She says ""always have faith in your own path, even when things are difficult.""",×,×,○,×,○,○,×,×,○,?,?,?,?,?,?,?,施条 真子,ライフル,女,林,FW,選手,中学生,三年生,無所属,,???,たとえ どんな困難がやってきたとしても 自分の道を信じて進むという信念を持つ。
